name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.4953,0.035,7.1429,0.021,0.9816,4.0367,0.0038,8.0,0.0,,,8.0,8.0,DecisionTree,0.3518526242382738,0.349030586365139,0.3449141294275681,0.3249689659364161,0.3304719017381232,0.3452783126865578,0.3106536986942637,0.3508257948467011,0.4309419232780526,0.43361696153791,0.4289178530980447,0.4341350608092202
BachChoralHarmony,V1,5665.0,0.4953,0.035,7.1429,0.021,0.9816,4.0367,0.0038,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4400018781620706,0.4395809376670204,0.3963927515277658,0.4071810880004212,0.407459646639993,0.4289447911128788,0.3991826991064742,0.4395809376670204,0.5017992217103245,0.5017466079263617,0.4997450157619888,0.5005210669942545
BachChoralHarmony,V1,5665.0,0.4953,0.035,7.1429,0.021,0.9816,4.0367,0.0038,8.0,0.0,,,8.0,8.0,KNN,0.3705396881069117,0.3715877547481889,0.3305119292909911,0.3512617801985668,0.3523515846744206,0.3658803317739501,0.3485139348486316,0.3715877547481889,0.4593896260829979,0.4618280707506621,0.4617321693359639,0.4582166427592523
BachChoralHarmony,V1,5665.0,0.4953,0.035,7.1429,0.021,0.9816,4.0367,0.0038,8.0,0.0,,,8.0,8.0,RandomForest,0.4063228862116608,0.4038092809261543,0.3815432656131163,0.3631288570595775,0.3636521145968115,0.3846684462361365,0.3492837320393065,0.4041886278693419,0.4667697634809771,0.4687545803601799,0.4688396924815156,0.4713329974655081
BachChoralHarmony,V1,5665.0,0.4953,0.035,7.1429,0.021,0.9816,4.0367,0.0038,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V1,5665.0,0.5056,0.035,5.7647,0.0214,0.9816,4.0366,0.0002,8.0,0.0,,,8.0,8.0,SVC,0.4172042383552685,0.4174400177710199,0.3842242090349924,0.4002944970364005,0.3993675182148866,0.4188798041969279,0.3970602445536597,0.4174400177710199,0.4980117296377324,0.4987639688152037,0.4987447893001211,0.4977259657686934
BachChoralHarmony,V1,5665.0,0.456,0.0318,5.1579,0.0195,0.9817,4.0379,0.0015,8.0,0.0,,,8.0,8.0,DecisionTree,0.3550732779294707,0.3505367565094181,0.3496969676037192,0.3361002279145033,0.3355378598336588,0.346388576444256,0.3227589709418899,0.3517325589577703,0.4309726725652777,0.4384794403416752,0.4358923748360331,0.4364564857847142
BachChoralHarmony,V1,5665.0,0.456,0.0318,5.1579,0.0195,0.9817,4.0379,0.0015,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4411494559656858,0.441660592980624,0.4077355452924975,0.4189358410962057,0.4209842276602396,0.43187048556006,0.4133106862206653,0.441660592980624,0.4957358660000701,0.5000426851683151,0.4982415169229741,0.4978134614732178
BachChoralHarmony,V1,5665.0,0.456,0.0318,5.1579,0.0195,0.9817,4.0379,0.0015,8.0,0.0,,,8.0,8.0,KNN,0.37013268400651,0.3711624010976923,0.3352804823690664,0.3554131255977097,0.3556698498043468,0.3678786361598213,0.361023358554035,0.3711624010976923,0.4581560584422344,0.4604803735413279,0.4602936040719526,0.4601662446966921
BachChoralHarmony,V1,5665.0,0.456,0.0318,5.1579,0.0195,0.9817,4.0379,0.0015,8.0,0.0,,,8.0,8.0,RandomForest,0.4103604137016421,0.4100524791574252,0.3876513969963398,0.3706155554198433,0.3689738808534264,0.3962620157564255,0.3629825695257478,0.4108312311773819,0.4733542937681387,0.4731058134458965,0.4712680664316895,0.4764499233197551
