name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V16,5665.0,0.501,0.0018,1.0,5.0,3.1404,3.0,1.123,0.3455,-0.9456,1.0,2.0,0.0714,0.0714,0.0476,0.0476,0.0638,0.0638,1.4249,3.7162,DecisionTree,0.4646188749103921,0.4678584639858519,0.4717362723409861,0.471584391521097,0.4665986101625737,0.4542842657971397,0.4472278584441189,0.4587660363435108,0.4691742206143763,0.1644979433349884,0.1687341023435241,0.1681894524994039,0.1681894524994039,0.1681894524994039,0.1698304009354013,0.1745738628475988,0.1665335285203536,0.1717854737948061
BachChoralHarmony,V16,5665.0,0.501,0.0018,1.0,5.0,3.1404,3.0,1.123,0.3455,-0.9456,1.0,2.0,0.0714,0.0714,0.0476,0.0476,0.0638,0.0638,1.4249,3.7162,LogisticRegression,0.5099844938072193,0.510128914376368,0.5096831046221314,0.5115305882559792,0.5110232966840743,0.5095718325533704,0.5083879982244236,0.5098476424052352,0.510128914376368,0.1742772440806456,0.1542786878613079,0.1755756911289792,0.1752492343948239,0.1738251502287273,0.1759603187413464,0.1793339456282306,0.158663143757061,0.1765164673342691
BachChoralHarmony,V16,5665.0,0.501,0.0018,1.0,5.0,3.1404,3.0,1.123,0.3455,-0.9456,1.0,2.0,0.0714,0.0714,0.0476,0.0476,0.0638,0.0638,1.4249,3.7162,KNN,0.4656692906639146,0.4723263111518282,0.4703523031462107,0.4688850389334569,0.4686492395562184,0.4688645814226606,0.4709231639563443,0.4717212801355241,0.4722801021359056,0.1689608775860551,0.1626546402662723,0.1678773037315384,0.1648170734898027,0.1646989909950491,0.1592290752473596,0.1743591021961069,0.1671408082728206,0.1614684310624332
BachChoralHarmony,V16,5665.0,0.501,0.0018,1.0,5.0,3.1404,3.0,1.123,0.3455,-0.9456,1.0,2.0,0.0714,0.0714,0.0476,0.0476,0.0638,0.0638,1.4249,3.7162,RandomForest,0.4968107243325463,0.4997019668348533,0.5071225143017885,0.4994666861514009,0.5053467968641299,0.4953458800919162,0.4991754180062343,0.4974693411717512,0.5001826506777513,0.1744135902950061,0.1754474212180948,0.1753212929038008,0.1751463900038148,0.1760018268396297,0.1752344457696897,0.1840312107490601,0.1770711322796739,0.1731857210320614
BachChoralHarmony,V16,5665.0,0.501,0.0018,1.0,5.0,3.1404,3.0,1.123,0.3455,-0.9456,1.0,2.0,0.0714,0.0714,0.0476,0.0476,0.0638,0.0638,1.4249,3.7162,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0930465465581287,0.0930271090327033,0.0965497606737345,0.0965497606737345,0.0965497606737345,0.0965497606737345,0.0965497606737345,0.072849732940427,0.0965497606737345
BachChoralHarmony,V16,5665.0,0.4884,0.0017,1.0,5.0,3.1529,3.0,1.1246,0.3653,-0.9902,1.0,2.0,0.0683,0.0683,0.0473,0.0473,0.0631,0.0631,1.413,3.753,SVC,0.5103550217700682,0.5085575956556136,0.5070870740978856,0.5086853062350316,0.5074550100245221,0.5086931197533572,0.5077570342539303,0.5083119854358802,0.5085575956556136,0.1707034794135248,0.1531488793502626,0.1641960256342636,0.1637100331401995,0.163636221893971,0.1643784692263102,0.1621737762288171,0.1681764578264094,0.1654139898129728
BachChoralHarmony,V16,5665.0,0.4549,0.0016,1.0,5.0,3.1781,3.0,1.1143,0.3614,-1.0011,1.0,2.0,0.0272,0.0272,0.0211,0.0211,0.0283,0.0283,1.4038,3.9059,DecisionTree,0.4706389438027167,0.464967427053724,0.4678503763729642,0.4648790578858465,0.4656054726127543,0.4552555363132746,0.458921767730662,0.4568893970260325,0.4650198942455416,0.1659965293214936,0.1684689900489738,0.1679309040935073,0.1728597762188731,0.1731208038727407,0.1728609112387463,0.1694675727655976,0.1682342902024973,0.1706965310339093
BachChoralHarmony,V16,5665.0,0.4549,0.0016,1.0,5.0,3.1781,3.0,1.1143,0.3614,-1.0011,1.0,2.0,0.0272,0.0272,0.0211,0.0211,0.0283,0.0283,1.4038,3.9059,LogisticRegression,0.5082500611336884,0.5079473710572513,0.5084388239054252,0.5061362678391427,0.5081443125561578,0.5076232339659584,0.507381660063324,0.5085689159471614,0.5079473710572513,0.1707328431608535,0.1562698245273476,0.1749310735517881,0.1737478863227982,0.1752497920841038,0.1748342698327314,0.1783709194872129,0.1681035995788754,0.1768507118774447
BachChoralHarmony,V16,5665.0,0.4549,0.0016,1.0,5.0,3.1781,3.0,1.1143,0.3614,-1.0011,1.0,2.0,0.0272,0.0272,0.0211,0.0211,0.0283,0.0283,1.4038,3.9059,KNN,0.4708217340040765,0.4697870485327903,0.4703141811749314,0.4715132814120912,0.4687596775070156,0.4719919947787131,0.4720711041738678,0.4699033322147872,0.4701264866787437,0.1712682032850096,0.1589482460652106,0.1640974427843222,0.1659359832341471,0.1646958204170262,0.1639855216602437,0.172349655117578,0.1682963264573424,0.1670644768614206
BachChoralHarmony,V16,5665.0,0.4549,0.0016,1.0,5.0,3.1781,3.0,1.1143,0.3614,-1.0011,1.0,2.0,0.0272,0.0272,0.0211,0.0211,0.0283,0.0283,1.4038,3.9059,RandomForest,0.4995953423031599,0.4975292345961706,0.5013915646979576,0.4972684985155513,0.504511509282919,0.4978888820845006,0.4985361966685782,0.4996395464248229,0.4988993282908628,0.1773348430266185,0.1773418819934461,0.1839614608017545,0.1844211729132642,0.1843787967565794,0.1842048042384,0.1873331098646537,0.1813663228073354,0.1833986360994879
