name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.4994,0.0356,5.9412,0.0212,0.9812,4.0255,0.0075,8.0,0.0,,,8.0,8.0,DecisionTree,0.3397779396074192,0.3364743205878087,0.335879652532869,0.3179394624554406,0.3205081950965395,0.3359153708104856,0.3209152686963003,0.3366432355111336,0.4306722773973857,0.4410894128185317,0.4298150803139016,0.4386735985581801
BachChoralHarmony,V1,5665.0,0.4994,0.0356,5.9412,0.0212,0.9812,4.0255,0.0075,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4288281544970814,0.4290992298530879,0.3932763128265871,0.4104482753005088,0.4084550742303773,0.420901521488625,0.3953635544134785,0.4290992298530879,0.497115360094601,0.4978444105607925,0.4922646168320695,0.4980979235942536
BachChoralHarmony,V1,5665.0,0.4994,0.0356,5.9412,0.0212,0.9812,4.0255,0.0075,8.0,0.0,,,8.0,8.0,KNN,0.3654412080247353,0.366081721905429,0.3187675572836472,0.3545759602282686,0.3528395732252448,0.3618820755047152,0.3403826788646912,0.366081721905429,0.4559982874497716,0.4588127574971098,0.4554031905192061,0.4560051922242872
BachChoralHarmony,V1,5665.0,0.4994,0.0356,5.9412,0.0212,0.9812,4.0255,0.0075,8.0,0.0,,,8.0,8.0,RandomForest,0.394493593053341,0.3937210156983352,0.3799378189641877,0.3606963144303532,0.3626445775876092,0.3783944135828881,0.3520589962235063,0.395351467190529,0.471477775002263,0.4759826593570332,0.4742406751909754,0.4711784420584547
BachChoralHarmony,V1,5665.0,0.4994,0.0356,5.9412,0.0212,0.9812,4.0255,0.0075,8.0,0.0,,,8.0,8.0,AdaBoost,0.064190492959631,0.064190492959631,0.0627925394252876,0.0572753803014948,0.0572753803014948,0.0638603862480621,0.0627925394252876,0.064190492959631,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V1,5665.0,0.4987,0.0384,6.8125,0.0211,0.9814,4.0303,0.0063,8.0,0.0,,,8.0,8.0,SVC,0.4126078759087973,0.4123482252811191,0.3783658437025011,0.3953278802831205,0.3942031652586295,0.4105522121277096,0.385279406753787,0.4123482252811191,0.497610217831154,0.501624250469898,0.4985625811654204,0.4992418137873985
BachChoralHarmony,V1,5665.0,0.4468,0.037,6.8235,0.0191,0.9813,4.0283,0.0084,8.0,0.0,,,8.0,8.0,DecisionTree,0.3614661109727859,0.3631864029919796,0.3533576698826798,0.3360241877433648,0.3353629703680317,0.3561176564547776,0.3333833367500201,0.3644131545693976,0.4317388051076951,0.4333518478163069,0.4322579289737731,0.4341715522432732
BachChoralHarmony,V1,5665.0,0.4468,0.037,6.8235,0.0191,0.9813,4.0283,0.0084,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4522176077835851,0.4518197104019865,0.4146327290309965,0.4239279315749014,0.4246089944240661,0.4424814864113747,0.4188331907728028,0.4518197104019865,0.5002191412597483,0.4992825674207444,0.4978438630441432,0.4978315616067021
BachChoralHarmony,V1,5665.0,0.4468,0.037,6.8235,0.0191,0.9813,4.0283,0.0084,8.0,0.0,,,8.0,8.0,KNN,0.3897749116832341,0.3907168833657874,0.3435711097637275,0.3631116331669676,0.363344649687073,0.3812405327952221,0.3650717860945124,0.3907168833657874,0.4603038048170418,0.4592329545317896,0.4601195975574679,0.4562461166673859
BachChoralHarmony,V1,5665.0,0.4468,0.037,6.8235,0.0191,0.9813,4.0283,0.0084,8.0,0.0,,,8.0,8.0,RandomForest,0.418491186518456,0.4213074437444948,0.3980311881536433,0.3734525172063878,0.3785270666484519,0.4094878826956135,0.3711353432505955,0.4205022513927107,0.4740993416410944,0.4714287818725863,0.471955171660542,0.4714160859707296
BachChoralHarmony,V1,5665.0,0.4468,0.037,6.8235,0.0191,0.9813,4.0283,0.0084,8.0,0.0,,,8.0,8.0,AdaBoost,0.0629248804101547,0.0629248804101547,0.0627925394252876,0.0578441195736077,0.0578441195736077,0.0568616544946483,0.0580784554479498,0.0629248804101547,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
