name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V16,5665.0,0.4876,0.0017,1.0,5.0,3.1288,3.0,1.1126,0.3988,-0.9363,1.0,2.0,0.0683,0.0683,0.0503,0.0503,0.0672,0.0672,1.4049,3.3073,DecisionTree,0.4685296917936499,0.4690511091957678,0.472765458978223,0.465135036396123,0.4581124006386549,0.4507920704275713,0.4535558501349585,0.4596752403651708,0.4673031614995997,0.1544175672915135,0.1497659246001474,0.1532350349023565,0.1536796540168922,0.1529091149560907,0.1533537340706264,0.1657826344622741,0.1678371525598651,0.1590329094825046
BachChoralHarmony,V16,5665.0,0.4876,0.0017,1.0,5.0,3.1288,3.0,1.1126,0.3988,-0.9363,1.0,2.0,0.0683,0.0683,0.0503,0.0503,0.0672,0.0672,1.4049,3.3073,LogisticRegression,0.5113459248147374,0.5109192054921509,0.5095588642437131,0.5115783670657271,0.5120489449570249,0.510863765230811,0.5106007327348828,0.5116844397236653,0.5109192054921509,0.1650637128618068,0.144194819375657,0.1654459387049167,0.1647412510142099,0.163365597772893,0.1650129092991784,0.1673026337635789,0.1648721625205899,0.1660045484437503
BachChoralHarmony,V16,5665.0,0.4876,0.0017,1.0,5.0,3.1288,3.0,1.1126,0.3988,-0.9363,1.0,2.0,0.0683,0.0683,0.0503,0.0503,0.0672,0.0672,1.4049,3.3073,KNN,0.4612725696684916,0.4695757516966322,0.4704551476770859,0.4726057160503072,0.469327613127486,0.4690544881879313,0.468506534424249,0.4709487333749593,0.469155155665666,0.1598920239854101,0.1574216937854139,0.1614638451988389,0.1599510260321886,0.1631482212767944,0.1480869565316624,0.1709910016263839,0.1627997214449187,0.1545307325665957
BachChoralHarmony,V16,5665.0,0.4876,0.0017,1.0,5.0,3.1288,3.0,1.1126,0.3988,-0.9363,1.0,2.0,0.0683,0.0683,0.0503,0.0503,0.0672,0.0672,1.4049,3.3073,RandomForest,0.501140393771025,0.4974913107334897,0.5102739324311221,0.497942200703133,0.5066190210920745,0.5026746755644748,0.5007120911699736,0.5087880650225217,0.4961316222130297,0.1757041647851101,0.1635630062143525,0.170972743399728,0.1706468115714364,0.1707797786255109,0.1715082469740179,0.1839905056594309,0.1775905540467985,0.1709477439660297
BachChoralHarmony,V16,5665.0,0.4876,0.0017,1.0,5.0,3.1288,3.0,1.1126,0.3988,-0.9363,1.0,2.0,0.0683,0.0683,0.0503,0.0503,0.0672,0.0672,1.4049,3.3073,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0901110505125707,0.0892286365533145,0.0845995900510049,0.0845995900510049,0.0845995900510049,0.0845995900510049,0.0845995900510049,0.0901110505125707,0.0845995900510049
BachChoralHarmony,V16,5665.0,0.4981,0.0018,1.0,5.0,3.1474,3.0,1.1104,0.3916,-0.9558,1.0,2.0,0.0771,0.0771,0.0569,0.0569,0.0756,0.0756,1.4011,0.8397,SVC,0.5042462667774665,0.5076832168693795,0.5084689513613676,0.5046782338195195,0.5069031494121828,0.5085223686683564,0.5087299091817795,0.5088933778289499,0.5076832168693795,0.1670527681086039,0.1468988150390962,0.1613002640989278,0.1612858735582214,0.1613002640989278,0.1612138122923795,0.1635130092241187,0.1658521319980336,0.1613515804419412
BachChoralHarmony,V16,5665.0,0.4432,0.0016,1.0,5.0,3.136,3.0,1.1075,0.3726,-0.9314,1.0,2.0,0.0823,0.0823,0.0526,0.0526,0.0702,0.0702,1.4113,1.4571,DecisionTree,0.4644482658157726,0.4652856318707508,0.4754267448853906,0.466567431322429,0.4583129213975764,0.4546378666734235,0.4454632067258051,0.4577682844809453,0.4658738568930674,0.1927232715093438,0.1773253583431888,0.1705269605990464,0.1648669190246692,0.1648669190246692,0.1613306716097295,0.1714126949301546,0.1734730751645794,0.1737936533507641
BachChoralHarmony,V16,5665.0,0.4432,0.0016,1.0,5.0,3.136,3.0,1.1075,0.3726,-0.9314,1.0,2.0,0.0823,0.0823,0.0526,0.0526,0.0702,0.0702,1.4113,1.4571,LogisticRegression,0.5122803287086856,0.5096279236447249,0.5100005148535234,0.5125536944814562,0.5121293508279049,0.5102456195218528,0.5102214463622388,0.5116110286323964,0.5096279236447249,0.1738683210721316,0.150939444829714,0.1793012693086806,0.1803954792815112,0.1795990482569023,0.1807108681013868,0.1790635417515954,0.1741664181484217,0.1791868621517067
BachChoralHarmony,V16,5665.0,0.4432,0.0016,1.0,5.0,3.136,3.0,1.1075,0.3726,-0.9314,1.0,2.0,0.0823,0.0823,0.0526,0.0526,0.0702,0.0702,1.4113,1.4571,KNN,0.4652856609877801,0.4661670248986411,0.467506469720685,0.4672871728604925,0.4656725900923411,0.4648645874393207,0.4660959770473227,0.4676662007523193,0.4664947684218456,0.173145637340584,0.1715532921646073,0.1735486197636541,0.1672562991624742,0.168583502369523,0.174460316215317,0.183589068255102,0.1738794208013205,0.1663269164012989
BachChoralHarmony,V16,5665.0,0.4432,0.0016,1.0,5.0,3.136,3.0,1.1075,0.3726,-0.9314,1.0,2.0,0.0823,0.0823,0.0526,0.0526,0.0702,0.0702,1.4113,1.4571,RandomForest,0.4940330697602541,0.4931004158625803,0.4980894620553758,0.5016782553694692,0.5002384697663699,0.4897355145100661,0.4918828245319275,0.4991570919541568,0.4968465848492515,0.1867159934597908,0.1830980739560187,0.1861107170731123,0.1856339400668997,0.1863601928444093,0.1852454184168599,0.1810456023882787,0.1782032576276316,0.185152687485805
