name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.4996,0.037,7.0,0.0212,0.9815,4.0322,0.0069,8.0,0.0,,,8.0,8.0,DecisionTree,0.3526991129813266,0.3494979220066086,0.3448708565839279,0.3318724384542338,0.33593531025104,0.353693433205601,0.3114842916176056,0.3512228698374346,0.4296035775285699,0.4331456835009237,0.4359590635265705,0.4298601721993517
BachChoralHarmony,V1,5665.0,0.4996,0.037,7.0,0.0212,0.9815,4.0322,0.0069,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4310919784795078,0.4302859710551351,0.3830834192335958,0.4128356879289958,0.4143497921658789,0.4274459223776903,0.393614121071716,0.4302859710551351,0.4955820786607912,0.4958070860205195,0.4966154937190346,0.4967063082606337
BachChoralHarmony,V1,5665.0,0.4996,0.037,7.0,0.0212,0.9815,4.0322,0.0069,8.0,0.0,,,8.0,8.0,KNN,0.3791145861629513,0.3768321957758935,0.3187807437666671,0.3555974569947324,0.3562020259231685,0.3646023400823093,0.345754345954378,0.3768321957758935,0.4566835055020161,0.4596362211028735,0.4579534204777772,0.4562632062563699
BachChoralHarmony,V1,5665.0,0.4996,0.037,7.0,0.0212,0.9815,4.0322,0.0069,8.0,0.0,,,8.0,8.0,RandomForest,0.4033955926233621,0.4035672339882441,0.3757295489349401,0.3683123842211597,0.3666023278150528,0.385051444386826,0.3478980516073365,0.3978401341199282,0.4704473906137051,0.4733642380354653,0.4698885796930295,0.4749818312710658
BachChoralHarmony,V1,5665.0,0.4996,0.037,7.0,0.0212,0.9815,4.0322,0.0069,8.0,0.0,,,8.0,8.0,AdaBoost,0.0641352810590576,0.0641352810590576,0.0656537610242972,0.0583716062321917,0.0583716062321917,0.0594955453603549,0.0554667533770942,0.0641352810590576,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V1,5665.0,0.4929,0.0365,4.5652,0.0209,0.9814,4.0318,0.0059,8.0,0.0,,,8.0,8.0,SVC,0.4131784151681857,0.4134127734269029,0.3777223185253703,0.3963053649338943,0.3977318347806068,0.4039272774073011,0.3910600982382975,0.4134127734269029,0.49777243236026,0.5001663669646882,0.4997614994184968,0.4998049021685862
BachChoralHarmony,V1,5665.0,0.454,0.0394,5.5455,0.0194,0.9817,4.0407,0.0067,8.0,0.0,,,8.0,8.0,DecisionTree,0.3578327596564915,0.3569267839269031,0.3428041826131374,0.3325481542565249,0.3348807880941242,0.35454029061954,0.3270847443256853,0.3570992889481835,0.4277576678563329,0.4358765684405887,0.4290932898400664,0.4346873215153252
BachChoralHarmony,V1,5665.0,0.454,0.0394,5.5455,0.0194,0.9817,4.0407,0.0067,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4405388842745629,0.4394115552230723,0.3933968167831971,0.4162731569164228,0.4152529827165654,0.4264609548711067,0.4003855169189326,0.4394115552230723,0.4962851038206476,0.4970083663888446,0.4984604307391391,0.4964240991751384
BachChoralHarmony,V1,5665.0,0.454,0.0394,5.5455,0.0194,0.9817,4.0407,0.0067,8.0,0.0,,,8.0,8.0,KNN,0.3796964178379917,0.3788596170259569,0.3218072534714679,0.3625006457271383,0.3605071938264346,0.3769929006568298,0.3578678819313177,0.3788596170259569,0.45468053629263,0.4581836813846828,0.4575029713447696,0.4571426615549725
BachChoralHarmony,V1,5665.0,0.454,0.0394,5.5455,0.0194,0.9817,4.0407,0.0067,8.0,0.0,,,8.0,8.0,RandomForest,0.4129737522996253,0.4100228371720521,0.3846940572537473,0.3783022894062284,0.3746330340663869,0.3964627966223575,0.3593988963482328,0.4105205261594409,0.4717653151905664,0.4738343534204248,0.466545896071147,0.4711523976868242
BachChoralHarmony,V1,5665.0,0.454,0.0394,5.5455,0.0194,0.9817,4.0407,0.0067,8.0,0.0,,,8.0,8.0,AdaBoost,0.0577043810290177,0.0577043810290177,0.0627925394252876,0.0577010938454099,0.0577010938454099,0.0577043810290177,0.0627925394252876,0.0577043810290177,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V1,5665.0,0.4517,0.0354,4.4,0.0193,0.9816,4.037,0.0061,8.0,0.0,,,8.0,8.0,SVC,0.4285986354887178,0.4287681924366729,0.3869340493731509,0.4081493895514688,0.4060987661106943,0.4242735888861069,0.3950780929295332,0.4287681924366729,0.4968746061487172,0.5001652079667407,0.4986744890716765,0.4987300434437168
BachChoralHarmony,V1,5665.0,0.4129,0.0373,4.96,0.018,0.9815,4.0353,0.0038,8.0,0.0,,,8.0,8.0,DecisionTree,0.3700758871036458,0.371525008096034,0.3602697690616875,0.3477997282092566,0.3471919955120736,0.3562954300582128,0.3367378866750024,0.3736423450676988,0.4404969745109104,0.4410097558001314,0.4322747100953638,0.435033416038054
