name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.3417,0.0349,4.6429,0.0161,0.9816,4.0376,0.0071,8.0,0.0,,,8.0,8.0,DecisionTree,0.3502463269012055,0.3818292547039507,0.3694542170479951,0.37831204422186
BachChoralHarmony,V1,5665.0,0.3417,0.0349,4.6429,0.0161,0.9816,4.0376,0.0071,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4367042869899751,0.4510257008199632,0.431276677231021,0.4543277986497953
BachChoralHarmony,V1,5665.0,0.3417,0.0349,4.6429,0.0161,0.9816,4.0376,0.0071,8.0,0.0,,,8.0,8.0,KNN,0.3851381533512978,0.3947564678111321,0.3734854998721143,0.3972703632855145
BachChoralHarmony,V1,5665.0,0.3417,0.0349,4.6429,0.0161,0.9816,4.0376,0.0071,8.0,0.0,,,8.0,8.0,RandomForest,0.3903524986856192,0.41778761498022,0.4045061297122047,0.4309970334284789
BachChoralHarmony,V1,5665.0,0.3417,0.0349,4.6429,0.0161,0.9816,4.0376,0.0071,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.056994213241577,0.0627925394252876,0.056994213241577
BachChoralHarmony,V1,5665.0,0.3417,0.0349,4.6429,0.0161,0.9816,4.0376,0.0071,8.0,0.0,,,8.0,8.0,SVC,0.4306653753634334,0.4436629898423845,0.423094993658957,0.4428391032016807
BachChoralHarmony,V1,5665.0,0.305,0.0386,4.9032,0.0152,0.9816,4.0383,0.007,8.0,0.0,,,8.0,8.0,DecisionTree,0.3494071419900448,0.3725550277995796,0.368908352222604,0.3757316209110031
BachChoralHarmony,V1,5665.0,0.305,0.0386,4.9032,0.0152,0.9816,4.0383,0.007,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4421173105501887,0.4537735516270659,0.4344702046670735,0.4532124481148757
BachChoralHarmony,V1,5665.0,0.305,0.0386,4.9032,0.0152,0.9816,4.0383,0.007,8.0,0.0,,,8.0,8.0,KNN,0.3920938773874707,0.4070280617373019,0.3906443077455233,0.4041744836195629
BachChoralHarmony,V1,5665.0,0.305,0.0386,4.9032,0.0152,0.9816,4.0383,0.007,8.0,0.0,,,8.0,8.0,RandomForest,0.3899729629431995,0.4207016150009054,0.410629319828573,0.4217927862312628
BachChoralHarmony,V1,5665.0,0.305,0.0386,4.9032,0.0152,0.9816,4.0383,0.007,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0644668759653768,0.0627925394252876,0.0642017993464939
BachChoralHarmony,V1,5665.0,0.305,0.0386,4.9032,0.0152,0.9816,4.0383,0.007,8.0,0.0,,,8.0,8.0,SVC,0.4286148124060857,0.4464138054735589,0.4316377841224028,0.4370366145770786
BachChoralHarmony,V1,5665.0,0.2473,0.0382,4.9394,0.0141,0.9815,4.0363,0.0012,8.0,0.0,,,8.0,8.0,DecisionTree,0.367006616843252,0.4013069409374072,0.376109726696498,0.4016420429714974
BachChoralHarmony,V1,5665.0,0.2473,0.0382,4.9394,0.0141,0.9815,4.0363,0.0012,8.0,0.0,,,8.0,8.0,LogisticRegression,0.452807093815974,0.4663857836859575,0.4519528214820282,0.4657090527521532
BachChoralHarmony,V1,5665.0,0.2473,0.0382,4.9394,0.0141,0.9815,4.0363,0.0012,8.0,0.0,,,8.0,8.0,KNN,0.4085833678097752,0.4225882996125589,0.4045536080804483,0.4176560169681181
BachChoralHarmony,V1,5665.0,0.2473,0.0382,4.9394,0.0141,0.9815,4.0363,0.0012,8.0,0.0,,,8.0,8.0,RandomForest,0.4060706321845307,0.4352432786253599,0.4227330978196055,0.4319000857528012
BachChoralHarmony,V1,5665.0,0.2473,0.0382,4.9394,0.0141,0.9815,4.0363,0.0012,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0609295753754203,0.0627925394252876,0.0580037995525144
BachChoralHarmony,V1,5665.0,0.2473,0.0382,4.9394,0.0141,0.9815,4.0363,0.0012,8.0,0.0,,,8.0,8.0,SVC,0.4526145807832426,0.4665730859868205,0.4526946380783084,0.4648973190653783
BachChoralHarmony,V1,5665.0,0.197,0.0369,5.0909,0.0132,0.9815,4.038,0.0045,8.0,0.0,,,8.0,8.0,DecisionTree,0.3907699817882112,0.4107365909877588,0.3983129042925198,0.4123857997057854
BachChoralHarmony,V1,5665.0,0.197,0.0369,5.0909,0.0132,0.9815,4.038,0.0045,8.0,0.0,,,8.0,8.0,LogisticRegression,0.463924733632798,0.4763000218907067,0.4643155079210918,0.4733439177050755
BachChoralHarmony,V1,5665.0,0.197,0.0369,5.0909,0.0132,0.9815,4.038,0.0045,8.0,0.0,,,8.0,8.0,KNN,0.4259397488458399,0.4335764050547588,0.4234338732175617,0.4255917017548752
BachChoralHarmony,V1,5665.0,0.197,0.0369,5.0909,0.0132,0.9815,4.038,0.0045,8.0,0.0,,,8.0,8.0,RandomForest,0.4395389341799538,0.4565146657730241,0.4498719859761509,0.4496727319278027
BachChoralHarmony,V1,5665.0,0.197,0.0369,5.0909,0.0132,0.9815,4.038,0.0045,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0600619404263044,0.0627925394252876,0.0600619404263044
BachChoralHarmony,V1,5665.0,0.197,0.0369,5.0909,0.0132,0.9815,4.038,0.0045,8.0,0.0,,,8.0,8.0,SVC,0.4634435357042904,0.4780365554199566,0.4595536259842138,0.4693131367402718
BachChoralHarmony,V1,5665.0,0.1532,0.0373,4.9722,0.0125,0.9815,4.0377,0.0032,8.0,0.0,,,8.0,8.0,DecisionTree,0.3974583549906596,0.4048549020554833,0.4006135830674927,0.4006331743261275
BachChoralHarmony,V1,5665.0,0.1532,0.0373,4.9722,0.0125,0.9815,4.0377,0.0032,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4702365722097912,0.4817259163694031,0.4749885342940226,0.4766708586904924
BachChoralHarmony,V1,5665.0,0.1532,0.0373,4.9722,0.0125,0.9815,4.0377,0.0032,8.0,0.0,,,8.0,8.0,KNN,0.4297207573848677,0.4348108475907527,0.4263547318092225,0.4288745648070892
BachChoralHarmony,V1,5665.0,0.1532,0.0373,4.9722,0.0125,0.9815,4.0377,0.0032,8.0,0.0,,,8.0,8.0,RandomForest,0.4416959462952578,0.4509257182357384,0.4505323814002774,0.4504740650902564
BachChoralHarmony,V1,5665.0,0.1532,0.0373,4.9722,0.0125,0.9815,4.0377,0.0032,8.0,0.0,,,8.0,8.0,AdaBoost,0.0689343663432341,0.0582275313994415,0.0627925394252876,0.0582275313994415
BachChoralHarmony,V1,5665.0,0.1532,0.0373,4.9722,0.0125,0.9815,4.0377,0.0032,8.0,0.0,,,8.0,8.0,SVC,0.4626906467097359,0.4737755171115915,0.4659500480500627,0.4710387587079115
BachChoralHarmony,V1,5665.0,0.1015,0.0358,5.0556,0.0118,0.9815,4.0384,0.005,8.0,0.0,,,8.0,8.0,DecisionTree,0.4165531008796322,0.4293418528220379,0.4264115992307554,0.4208043904869823
BachChoralHarmony,V1,5665.0,0.1015,0.0358,5.0556,0.0118,0.9815,4.0384,0.005,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4895126868344666,0.4895845696230415,0.4861599136593286,0.4887367799063463
BachChoralHarmony,V1,5665.0,0.1015,0.0358,5.0556,0.0118,0.9815,4.0384,0.005,8.0,0.0,,,8.0,8.0,KNN,0.4525558838763596,0.4487013331495345,0.4409861599579285,0.4487316696107982
BachChoralHarmony,V1,5665.0,0.1015,0.0358,5.0556,0.0118,0.9815,4.0384,0.005,8.0,0.0,,,8.0,8.0,RandomForest,0.4570968228643252,0.4742210030678589,0.4674118496233669,0.4694503702520533
BachChoralHarmony,V1,5665.0,0.1015,0.0358,5.0556,0.0118,0.9815,4.0384,0.005,8.0,0.0,,,8.0,8.0,AdaBoost,0.0601148915022399,0.0599721127207585,0.0627925394252876,0.0599721127207585
BachChoralHarmony,V1,5665.0,0.1015,0.0358,5.0556,0.0118,0.9815,4.0384,0.005,8.0,0.0,,,8.0,8.0,SVC,0.4933561286216084,0.4900685549544054,0.48572158650985,0.4865704232275473
BachChoralHarmony,V1,5665.0,0.0501,0.0366,5.1842,0.0112,0.9815,4.0379,0.0035,8.0,0.0,,,8.0,8.0,DecisionTree,0.4362834492164574,0.4325137381770625,0.4397228243858596,0.430284442056112
BachChoralHarmony,V1,5665.0,0.0501,0.0366,5.1842,0.0112,0.9815,4.0379,0.0035,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4999935822160487,0.5034180181293209,0.5012091501205438,0.5043288656817998
BachChoralHarmony,V1,5665.0,0.0501,0.0366,5.1842,0.0112,0.9815,4.0379,0.0035,8.0,0.0,,,8.0,8.0,KNN,0.4557914569492005,0.4564010086597915,0.4556218102441312,0.456516048345241
BachChoralHarmony,V1,5665.0,0.0501,0.0366,5.1842,0.0112,0.9815,4.0379,0.0035,8.0,0.0,,,8.0,8.0,RandomForest,0.4684676838539916,0.4732727766063659,0.4737692630391792,0.4702155357040665
BachChoralHarmony,V1,5665.0,0.0501,0.0366,5.1842,0.0112,0.9815,4.0379,0.0035,8.0,0.0,,,8.0,8.0,AdaBoost,0.0598450971963716,0.0574197948991353,0.059636268400505,0.0574197948991353
BachChoralHarmony,V1,5665.0,0.0501,0.0366,5.1842,0.0112,0.9815,4.0379,0.0035,8.0,0.0,,,8.0,8.0,SVC,0.4980060707448267,0.5037067988400199,0.4996269928501528,0.4997567449233445
BachChoralHarmony,V6,5665.0,0.5008,0.8794,7.2933,0.0007,0.2122,0.3681,36.2138,2.1206,0.3256,0.9114,0.9686,2.0,3.0,DecisionTree,0.4342100074372564,0.4314635477085963,0.4300451732609819,0.4341370912920612
BachChoralHarmony,V6,5665.0,0.5008,0.8794,7.2933,0.0007,0.2122,0.3681,36.2138,2.1206,0.3256,0.9114,0.9686,2.0,3.0,LogisticRegression,0.4972992998464646,0.4993861011907056,0.4961209021109209,0.4966551821394042
BachChoralHarmony,V6,5665.0,0.5008,0.8794,7.2933,0.0007,0.2122,0.3681,36.2138,2.1206,0.3256,0.9114,0.9686,2.0,3.0,KNN,0.4558137546753394,0.4603472954125457,0.4588410714900003,0.4570981987681015
BachChoralHarmony,V6,5665.0,0.5008,0.8794,7.2933,0.0007,0.2122,0.3681,36.2138,2.1206,0.3256,0.9114,0.9686,2.0,3.0,RandomForest,0.4701193294886043,0.4718389752488277,0.4706445601669691,0.4674405536761229
BachChoralHarmony,V6,5665.0,0.5008,0.8794,7.2933,0.0007,0.2122,0.3681,36.2138,2.1206,0.3256,0.9114,0.9686,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.5008,0.8794,7.2933,0.0007,0.2122,0.3681,36.2138,2.1206,0.3256,0.9114,0.9686,2.0,3.0,SVC,0.4946261875595667,0.4996477538562072,0.5002329210389316,0.4987065917155052
BachChoralHarmony,V6,5665.0,0.4371,0.8677,6.5569,0.0006,0.2297,0.3908,33.8253,2.1323,0.3388,0.8975,0.9376,2.0,3.0,DecisionTree,0.4365493417407001,0.4365906997462749,0.4336029599246708,0.4370500478963284
BachChoralHarmony,V6,5665.0,0.4371,0.8677,6.5569,0.0006,0.2297,0.3908,33.8253,2.1323,0.3388,0.8975,0.9376,2.0,3.0,LogisticRegression,0.5013888603586322,0.5004213496518821,0.4989667895010503,0.4977199870063203
BachChoralHarmony,V6,5665.0,0.4371,0.8677,6.5569,0.0006,0.2297,0.3908,33.8253,2.1323,0.3388,0.8975,0.9376,2.0,3.0,KNN,0.4570975118477713,0.4610375121147643,0.4582618078333474,0.4604378771996104
BachChoralHarmony,V6,5665.0,0.4371,0.8677,6.5569,0.0006,0.2297,0.3908,33.8253,2.1323,0.3388,0.8975,0.9376,2.0,3.0,RandomForest,0.4760741431104253,0.4750941822506758,0.4711443496855658,0.4754799571753891
BachChoralHarmony,V6,5665.0,0.4371,0.8677,6.5569,0.0006,0.2297,0.3908,33.8253,2.1323,0.3388,0.8975,0.9376,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.4371,0.8677,6.5569,0.0006,0.2297,0.3908,33.8253,2.1323,0.3388,0.8975,0.9376,2.0,3.0,SVC,0.5015348646149846,0.5022651095517268,0.4972291134101846,0.5014679421567897
BachChoralHarmony,V6,5665.0,0.4168,0.8801,7.3434,0.0006,0.211,0.3666,34.7609,2.1199,0.3248,0.9122,0.9701,2.0,3.0,DecisionTree,0.4323467581863544,0.4341286821936748,0.4284633776148542,0.4354297895146922
BachChoralHarmony,V6,5665.0,0.4168,0.8801,7.3434,0.0006,0.211,0.3666,34.7609,2.1199,0.3248,0.9122,0.9701,2.0,3.0,LogisticRegression,0.4954278797621214,0.4950056265518625,0.4934145798370132,0.4972431593345865
BachChoralHarmony,V6,5665.0,0.4168,0.8801,7.3434,0.0006,0.211,0.3666,34.7609,2.1199,0.3248,0.9122,0.9701,2.0,3.0,KNN,0.4558736925700503,0.4598256646956512,0.45829633759044,0.4588729036439004
BachChoralHarmony,V6,5665.0,0.4168,0.8801,7.3434,0.0006,0.211,0.3666,34.7609,2.1199,0.3248,0.9122,0.9701,2.0,3.0,RandomForest,0.4682566648139579,0.4715908192589213,0.4692432954909497,0.4674779557711601
BachChoralHarmony,V6,5665.0,0.4168,0.8801,7.3434,0.0006,0.211,0.3666,34.7609,2.1199,0.3248,0.9122,0.9701,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.4168,0.8801,7.3434,0.0006,0.211,0.3666,34.7609,2.1199,0.3248,0.9122,0.9701,2.0,3.0,SVC,0.4938785421571065,0.4992274374213878,0.49668496877634,0.4980014293025729
BachChoralHarmony,V6,5665.0,0.3382,0.8704,6.714,0.0005,0.2257,0.3857,35.6478,2.1296,0.3359,0.9007,0.946,2.0,3.0,DecisionTree,0.4319216214382317,0.4363249244659828,0.4332623242472954,0.4369530723594644
BachChoralHarmony,V6,5665.0,0.3382,0.8704,6.714,0.0005,0.2257,0.3857,35.6478,2.1296,0.3359,0.9007,0.946,2.0,3.0,LogisticRegression,0.5020970156064917,0.5031257120982398,0.500528589239539,0.5024593898864171
BachChoralHarmony,V6,5665.0,0.3382,0.8704,6.714,0.0005,0.2257,0.3857,35.6478,2.1296,0.3359,0.9007,0.946,2.0,3.0,KNN,0.458010325163044,0.4620951184905939,0.4596597947214421,0.4599690045148045
BachChoralHarmony,V6,5665.0,0.3382,0.8704,6.714,0.0005,0.2257,0.3857,35.6478,2.1296,0.3359,0.9007,0.946,2.0,3.0,RandomForest,0.4680887459888351,0.4771455474832255,0.4704992619702469,0.4706629791057121
BachChoralHarmony,V6,5665.0,0.3382,0.8704,6.714,0.0005,0.2257,0.3857,35.6478,2.1296,0.3359,0.9007,0.946,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.3382,0.8704,6.714,0.0005,0.2257,0.3857,35.6478,2.1296,0.3359,0.9007,0.946,2.0,3.0,SVC,0.4988041619363237,0.5015885132236961,0.4972884749208333,0.4993310481209742
BachChoralHarmony,V6,5665.0,0.2969,0.877,7.1286,0.0005,0.2158,0.3729,36.0611,2.123,0.3285,0.9085,0.9633,2.0,3.0,DecisionTree,0.4411485133636345,0.4409014033380916,0.4399311522299276,0.4425324439706467
BachChoralHarmony,V6,5665.0,0.2969,0.877,7.1286,0.0005,0.2158,0.3729,36.0611,2.123,0.3285,0.9085,0.9633,2.0,3.0,LogisticRegression,0.5036116275190068,0.5037556948554835,0.5009873265311975,0.5032598745439671
BachChoralHarmony,V6,5665.0,0.2969,0.877,7.1286,0.0005,0.2158,0.3729,36.0611,2.123,0.3285,0.9085,0.9633,2.0,3.0,KNN,0.4577913491416788,0.4619404908784329,0.4576267941064033,0.4605812507054208
BachChoralHarmony,V6,5665.0,0.2969,0.877,7.1286,0.0005,0.2158,0.3729,36.0611,2.123,0.3285,0.9085,0.9633,2.0,3.0,RandomForest,0.4771484890685901,0.476948752662017,0.4744355365837974,0.4774002359831589
BachChoralHarmony,V6,5665.0,0.2969,0.877,7.1286,0.0005,0.2158,0.3729,36.0611,2.123,0.3285,0.9085,0.9633,2.0,3.0,AdaBoost,0.0634134935874522,0.0635272233118896,0.0627670472659929,0.0630466590757502
BachChoralHarmony,V6,5665.0,0.2969,0.877,7.1286,0.0005,0.2158,0.3729,36.0611,2.123,0.3285,0.9085,0.9633,2.0,3.0,SVC,0.5007097844447443,0.5025329752385628,0.5009675028984462,0.5014944886420538
BachChoralHarmony,V6,5665.0,0.2551,0.8737,6.9174,0.0005,0.2208,0.3793,34.2773,2.1263,0.3322,0.9046,0.9553,2.0,3.0,DecisionTree,0.4368857666750674,0.4391604729365045,0.4336303704043089,0.4433180054469336
BachChoralHarmony,V6,5665.0,0.2551,0.8737,6.9174,0.0005,0.2208,0.3793,34.2773,2.1263,0.3322,0.9046,0.9553,2.0,3.0,LogisticRegression,0.5010195338269146,0.5006646847431734,0.4986870696661967,0.5027910877041399
BachChoralHarmony,V6,5665.0,0.2551,0.8737,6.9174,0.0005,0.2208,0.3793,34.2773,2.1263,0.3322,0.9046,0.9553,2.0,3.0,KNN,0.4623872316404145,0.4652204845342772,0.4637131311687935,0.4656054563662626
BachChoralHarmony,V6,5665.0,0.2551,0.8737,6.9174,0.0005,0.2208,0.3793,34.2773,2.1263,0.3322,0.9046,0.9553,2.0,3.0,RandomForest,0.4745754749529928,0.4776422015749711,0.4744950812183868,0.474557839110697
BachChoralHarmony,V6,5665.0,0.2551,0.8737,6.9174,0.0005,0.2208,0.3793,34.2773,2.1263,0.3322,0.9046,0.9553,2.0,3.0,AdaBoost,0.0628654495405631,0.0630367915424109,0.0505370724641634,0.0630921549357431
BachChoralHarmony,V6,5665.0,0.2551,0.8737,6.9174,0.0005,0.2208,0.3793,34.2773,2.1263,0.3322,0.9046,0.9553,2.0,3.0,SVC,0.5035203299061971,0.5037492479599098,0.5012044407054125,0.5044639849502784
BachChoralHarmony,V6,5665.0,0.203,0.8742,6.9489,0.0004,0.22,0.3783,35.8873,2.1258,0.3316,0.9052,0.9566,2.0,3.0,DecisionTree,0.4399044209111248,0.4464536109323003,0.4404759097582987,0.4435185144836554
BachChoralHarmony,V6,5665.0,0.203,0.8742,6.9489,0.0004,0.22,0.3783,35.8873,2.1258,0.3316,0.9052,0.9566,2.0,3.0,LogisticRegression,0.505334125806033,0.5044492842285113,0.5028409663605264,0.5038005723123041
BachChoralHarmony,V6,5665.0,0.203,0.8742,6.9489,0.0004,0.22,0.3783,35.8873,2.1258,0.3316,0.9052,0.9566,2.0,3.0,KNN,0.4650299387345663,0.4663651239135178,0.4658742273501217,0.4656070527885471
BachChoralHarmony,V6,5665.0,0.203,0.8742,6.9489,0.0004,0.22,0.3783,35.8873,2.1258,0.3316,0.9052,0.9566,2.0,3.0,RandomForest,0.4768980399164835,0.4794556040396682,0.4793709720679714,0.48042928849912
BachChoralHarmony,V6,5665.0,0.203,0.8742,6.9489,0.0004,0.22,0.3783,35.8873,2.1258,0.3316,0.9052,0.9566,2.0,3.0,AdaBoost,0.0636003377380709,0.0628776248088412,0.0628724508655045,0.0628373999856994
BachChoralHarmony,V6,5665.0,0.203,0.8742,6.9489,0.0004,0.22,0.3783,35.8873,2.1258,0.3316,0.9052,0.9566,2.0,3.0,SVC,0.5036794017463767,0.5054472517665474,0.5034652393064295,0.5049767658968979
BachChoralHarmony,V6,5665.0,0.1553,0.8736,6.9091,0.0004,0.2209,0.3796,35.8477,2.1264,0.3323,0.9045,0.9549,2.0,3.0,DecisionTree,0.4398187848154279,0.4407930351492941,0.4432473794611749,0.4400208789001838
BachChoralHarmony,V6,5665.0,0.1553,0.8736,6.9091,0.0004,0.2209,0.3796,35.8477,2.1264,0.3323,0.9045,0.9549,2.0,3.0,LogisticRegression,0.5048462093600797,0.5077421255289953,0.5041379537156452,0.5029364788621983
BachChoralHarmony,V6,5665.0,0.1553,0.8736,6.9091,0.0004,0.2209,0.3796,35.8477,2.1264,0.3323,0.9045,0.9549,2.0,3.0,KNN,0.4673595752788584,0.4678231206625484,0.4665322424703363,0.4661177688252323
BachChoralHarmony,V6,5665.0,0.1553,0.8736,6.9091,0.0004,0.2209,0.3796,35.8477,2.1264,0.3323,0.9045,0.9549,2.0,3.0,RandomForest,0.4772681898951543,0.4838858726216074,0.4753238986537724,0.4815635615218926
BachChoralHarmony,V6,5665.0,0.1553,0.8736,6.9091,0.0004,0.2209,0.3796,35.8477,2.1264,0.3323,0.9045,0.9549,2.0,3.0,AdaBoost,0.0656394508420233,0.0633217488582261,0.0423988747572425,0.0632773295227662
BachChoralHarmony,V6,5665.0,0.1553,0.8736,6.9091,0.0004,0.2209,0.3796,35.8477,2.1264,0.3323,0.9045,0.9549,2.0,3.0,SVC,0.5055921573106452,0.5072668604212237,0.5038485488447435,0.5056834754284059
BachChoralHarmony,V6,5665.0,0.1043,0.8735,6.9034,0.0004,0.2211,0.3797,35.842,2.1265,0.3324,0.9044,0.9547,2.0,3.0,DecisionTree,0.4458900653068691,0.4439692066009762,0.443513463795003,0.4424127738756632
BachChoralHarmony,V6,5665.0,0.1043,0.8735,6.9034,0.0004,0.2211,0.3797,35.842,2.1265,0.3324,0.9044,0.9547,2.0,3.0,LogisticRegression,0.510929882933228,0.5093122972780447,0.5080476417107536,0.5094381458785694
BachChoralHarmony,V6,5665.0,0.1043,0.8735,6.9034,0.0004,0.2211,0.3797,35.842,2.1265,0.3324,0.9044,0.9547,2.0,3.0,KNN,0.4668794045626025,0.4663020397341241,0.466840190867651,0.4672073731790485
BachChoralHarmony,V6,5665.0,0.1043,0.8735,6.9034,0.0004,0.2211,0.3797,35.842,2.1265,0.3324,0.9044,0.9547,2.0,3.0,RandomForest,0.4834187129822684,0.4811850885137212,0.4783444118521243,0.4806527882492205
BachChoralHarmony,V6,5665.0,0.1043,0.8735,6.9034,0.0004,0.2211,0.3797,35.842,2.1265,0.3324,0.9044,0.9547,2.0,3.0,AdaBoost,0.0569821704948493,0.0654397117359927,0.0654773707065452,0.0654071389021782
BachChoralHarmony,V6,5665.0,0.1043,0.8735,6.9034,0.0004,0.2211,0.3797,35.842,2.1265,0.3324,0.9044,0.9547,2.0,3.0,SVC,0.5081479999802281,0.5076141090499338,0.5076509741859434,0.5083675592447856
BachChoralHarmony,V6,5665.0,0.0492,0.8743,6.9557,0.0004,0.2198,0.3781,35.894,2.1257,0.3315,0.9054,0.9569,2.0,3.0,DecisionTree,0.4456734091965143,0.4457322649264902,0.4488007493214154,0.4440440734269095
BachChoralHarmony,V6,5665.0,0.0492,0.8743,6.9557,0.0004,0.2198,0.3781,35.894,2.1257,0.3315,0.9054,0.9569,2.0,3.0,LogisticRegression,0.5096731103946852,0.5095087964396249,0.509616256699322,0.509102272195728
BachChoralHarmony,V6,5665.0,0.0492,0.8743,6.9557,0.0004,0.2198,0.3781,35.894,2.1257,0.3315,0.9054,0.9569,2.0,3.0,KNN,0.4674807946677013,0.4678981265572713,0.4675776951924056,0.4673713733672028
