name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
house,GarageCars,501.0,0.4271,0.0174,0.0,5.0,1.7944,2.0,0.744,-0.0552,0.8756,0.0,1.0,0.0438,0.4195,0.0531,0.3954,0.0561,0.4876,1.0978,4.639,AdaBoost,0.7622585012224075,0.7459671269412778,0.7617518918727907,0.7486796073720019,0.7612072130783798,0.7508753369253358,0.7561004476355211,0.7603777505700852,0.7612072130783798
house,GarageCars,501.0,0.4271,0.0174,0.0,5.0,1.7944,2.0,0.744,-0.0552,0.8756,0.0,1.0,0.0438,0.4195,0.0531,0.3954,0.0561,0.4876,1.0978,4.639,SVC,0.765220413338509,0.765220413338509,0.7660438652489173,0.765220413338509,0.765220413338509,0.765220413338509,0.765220413338509,0.7670408817440623,0.765220413338509
house,GarageCars,501.0,0.3333,0.015,0.0,5.0,1.7904,2.0,0.7608,-0.1589,0.689,0.0,1.0,0.0353,0.4859,0.0108,0.4438,0.0115,0.5419,1.1175,4.6014,DecisionTree,0.7739262568813648,0.7683776887529271,0.7719837274362689,0.7653523764210082,0.7702902757825658,0.7733576066288836,0.7651771320789684,0.7811318732551835,0.7689948782894063
house,GarageCars,501.0,0.3333,0.015,0.0,5.0,1.7904,2.0,0.7608,-0.1589,0.689,0.0,1.0,0.0353,0.4859,0.0108,0.4438,0.0115,0.5419,1.1175,4.6014,LogisticRegression,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319
house,GarageCars,501.0,0.3333,0.015,0.0,5.0,1.7904,2.0,0.7608,-0.1589,0.689,0.0,1.0,0.0353,0.4859,0.0108,0.4438,0.0115,0.5419,1.1175,4.6014,KNN,0.7792347683519287,0.7878557962622752,0.7867983020527065,0.7878557962622752,0.7826198100112167,0.7882418025447,0.778157670384481,0.7762114929416148,0.7772885909090625
house,GarageCars,501.0,0.3333,0.015,0.0,5.0,1.7904,2.0,0.7608,-0.1589,0.689,0.0,1.0,0.0353,0.4859,0.0108,0.4438,0.0115,0.5419,1.1175,4.6014,RandomForest,0.7782664720196732,0.7782664720196732,0.7736819057943856,0.7736819057943856,0.774753811142133,0.774753811142133,0.7793265011452868,0.7755799423063425,0.7715586409942874
house,GarageCars,501.0,0.3333,0.015,0.0,5.0,1.7904,2.0,0.7608,-0.1589,0.689,0.0,1.0,0.0353,0.4859,0.0108,0.4438,0.0115,0.5419,1.1175,4.6014,AdaBoost,0.7618878178219225,0.7645743475352532,0.7618878178219225,0.7555035317313608,0.7627792394116301,0.761058355313628,0.7618878178219225,0.7519870201582342,0.745613464870752
house,GarageCars,501.0,0.3333,0.015,0.0,5.0,1.7904,2.0,0.7608,-0.1589,0.689,0.0,1.0,0.0353,0.4859,0.0108,0.4438,0.0115,0.5419,1.1175,4.6014,SVC,0.7660454992773813,0.7668689511877897,0.765220413338509,0.7660454992773813,0.7660454992773813,0.765220413338509,0.7660454992773813,0.765220413338509,0.7668689511877897
house,GarageCars,501.0,0.3174,0.0146,0.0,5.0,1.7515,2.0,0.713,0.0637,0.8587,0.0,1.0,0.0146,0.4602,0.0322,0.4117,0.0339,0.5053,1.0627,4.7118,DecisionTree,0.7782223505404312,0.7916682007908273,0.7917684771868184,0.7999083553542461,0.7718508507687172,0.7918479086059862,0.7878714603978734,0.7874773221546852,0.7823677068307157
house,GarageCars,501.0,0.3174,0.0146,0.0,5.0,1.7515,2.0,0.713,0.0637,0.8587,0.0,1.0,0.0146,0.4602,0.0322,0.4117,0.0339,0.5053,1.0627,4.7118,LogisticRegression,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319
