name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,DecisionTree,0.4424021518596018,0.4444370020834808,0.4486951636667884,0.4417689508915892,0.4441634258790681,0.4430628005496581,0.4383785219774446,0.4369807367932545,0.4446898986720085
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,LogisticRegression,0.5098300881840607,0.507554536004423,0.5111191816436557,0.5103210196351039,0.5098817999591896,0.5097479104949661,0.5091402703278456,0.5077729014347391,0.5108378712344908
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,KNN,0.461024949649167,0.4571408691094836,0.4597510787236362,0.4600914150941381,0.4600973891306659,0.4596014307368375,0.4621118435177492,0.4567915717926023,0.4586758093178555
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,RandomForest,0.4743262915256874,0.4722187135012985,0.4789383232589779,0.4734118089332736,0.4806914027355178,0.4828806198082844,0.47321535003546,0.4688145686486103,0.4777423545344771
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,AdaBoost,0.0598667636023817,0.0576305313703572,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,SVC,0.5073476857310618,0.5033983469256356,0.5038837155403446,0.5065288743932128,0.5055266953708681,0.506265101596195,0.5075874806240781,0.5032895705706624,0.5058223603607926
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,DecisionTree,0.4427140885433185,0.4380575092436816,0.4437297767384235,0.4407394104971475,0.4417588093124649,0.4422503303029788,0.4390606697451392,0.4324544421875322,0.4426289273897571
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,LogisticRegression,0.512850150904239,0.5100080372428628,0.5113511258274016,0.5147935684121212,0.5140005642533441,0.5156920764572984,0.5133357533766291,0.5108657705564646,0.5160362496369193
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,KNN,0.4628824233964825,0.4622782837349023,0.4645801468433262,0.4635214933624222,0.4668899849333171,0.4637409735768768,0.4670846342673955,0.4620666265806988,0.464403902644563
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,RandomForest,0.4817899536218814,0.4817324405637513,0.4881395113602905,0.4855495819759594,0.48094875584324,0.4851355456392434,0.4772523825065311,0.4733049345975877,0.48212936804893
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,SVC,0.5072218057112211,0.5046362452982002,0.5065507453015957,0.5079835649526963,0.5071045750536078,0.5069257037756172,0.5077137892948026,0.5041033931922269,0.5077132607806454
BachChoralHarmony,V2,5665.0,0.3998,0.0556,1.0,207.0,53.4788,48.0,36.8787,0.9005,0.7997,25.0,51.0,0.0683,0.0683,0.0471,0.0471,0.0626,0.0626,4.8659,0.0027,DecisionTree,0.4307429284607995,0.4348581351499761,0.4282675763409361,0.4347338688576112,0.438834072523958,0.4350808456761258,0.4329921564240505,0.4343493652427311,0.4323408204695848
