name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.4443,0.0356,4.6667,0.0191,0.9816,4.0362,0.0062,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0572834345317473,0.0627925394252876,0.0572834345317473
BachChoralHarmony,V1,5665.0,0.4443,0.0356,4.6667,0.0191,0.9816,4.0362,0.0062,8.0,0.0,,,8.0,8.0,SVC,0.3930576190736266,0.4207841524950773,0.397540584813982,0.4223215647826793
BachChoralHarmony,V1,5665.0,0.4056,0.0383,8.0625,0.0178,0.9814,4.0297,0.0054,8.0,0.0,,,8.0,8.0,DecisionTree,0.3252724975908235,0.3602984222866026,0.3409329629330103,0.3639783528011132
BachChoralHarmony,V1,5665.0,0.4056,0.0383,8.0625,0.0178,0.9814,4.0297,0.0054,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4116000280352588,0.4311608883489166,0.4080819643692676,0.4311689776305539
BachChoralHarmony,V1,5665.0,0.4056,0.0383,8.0625,0.0178,0.9814,4.0297,0.0054,8.0,0.0,,,8.0,8.0,KNN,0.3581115985512163,0.3824828493532717,0.3576197548307098,0.3790236955063907
BachChoralHarmony,V1,5665.0,0.4056,0.0383,8.0625,0.0178,0.9814,4.0297,0.0054,8.0,0.0,,,8.0,8.0,RandomForest,0.3637054254051006,0.394249303345053,0.3827430020171576,0.3941008330181706
BachChoralHarmony,V1,5665.0,0.4056,0.0383,8.0625,0.0178,0.9814,4.0297,0.0054,8.0,0.0,,,8.0,8.0,AdaBoost,0.0602044999402964,0.0660308969747263,0.0627925394252876,0.0600433814506337
BachChoralHarmony,V1,5665.0,0.4056,0.0383,8.0625,0.0178,0.9814,4.0297,0.0054,8.0,0.0,,,8.0,8.0,SVC,0.4010184260545176,0.4229140682013677,0.3973192252363688,0.4203226387374565
BachChoralHarmony,V1,5665.0,0.353,0.0344,4.8462,0.0164,0.9816,4.0394,0.005,8.0,0.0,,,8.0,8.0,DecisionTree,0.3399817274779837,0.3673150680126477,0.3560483762147685,0.3629041174062832
BachChoralHarmony,V1,5665.0,0.353,0.0344,4.8462,0.0164,0.9816,4.0394,0.005,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4428557732536612,0.4458197580343109,0.4258554567550039,0.445825541926513
BachChoralHarmony,V1,5665.0,0.353,0.0344,4.8462,0.0164,0.9816,4.0394,0.005,8.0,0.0,,,8.0,8.0,KNN,0.3819860254879185,0.3892231664096729,0.374956513261393,0.3873666395862026
BachChoralHarmony,V1,5665.0,0.353,0.0344,4.8462,0.0164,0.9816,4.0394,0.005,8.0,0.0,,,8.0,8.0,RandomForest,0.3837650492418237,0.4122520904061663,0.4011754346002187,0.4125672472144128
BachChoralHarmony,V1,5665.0,0.353,0.0344,4.8462,0.0164,0.9816,4.0394,0.005,8.0,0.0,,,8.0,8.0,AdaBoost,0.0621124574643649,0.0656115057795043,0.0627925394252876,0.0656115057795043
BachChoralHarmony,V1,5665.0,0.353,0.0344,4.8462,0.0164,0.9816,4.0394,0.005,8.0,0.0,,,8.0,8.0,SVC,0.4288575624093614,0.4452086043052989,0.4220893486463826,0.4463643949322418
BachChoralHarmony,V1,5665.0,0.298,0.035,5.3462,0.0151,0.9816,4.0389,0.0053,8.0,0.0,,,8.0,8.0,DecisionTree,0.3522950317678334,0.3743289476644195,0.3709406457162992,0.3711214758310381
BachChoralHarmony,V1,5665.0,0.298,0.035,5.3462,0.0151,0.9816,4.0389,0.0053,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4378426053560794,0.4574438284741157,0.447472611727833,0.451329703734228
BachChoralHarmony,V1,5665.0,0.298,0.035,5.3462,0.0151,0.9816,4.0389,0.0053,8.0,0.0,,,8.0,8.0,KNN,0.3918204576760903,0.4063023894733835,0.3885411786561866,0.4001823186074227
BachChoralHarmony,V1,5665.0,0.298,0.035,5.3462,0.0151,0.9816,4.0389,0.0053,8.0,0.0,,,8.0,8.0,RandomForest,0.4011736113165017,0.42247567284275,0.4137742821188681,0.4184459926137596
BachChoralHarmony,V1,5665.0,0.298,0.035,5.3462,0.0151,0.9816,4.0389,0.0053,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0573911309880282,0.0627925394252876,0.0573911309880282
BachChoralHarmony,V1,5665.0,0.298,0.035,5.3462,0.0151,0.9816,4.0389,0.0053,8.0,0.0,,,8.0,8.0,SVC,0.4244432443955029,0.4472293478017247,0.4317863489977076,0.4437290264450748
BachChoralHarmony,V1,5665.0,0.2517,0.0351,4.6562,0.0142,0.9816,4.0386,0.003,8.0,0.0,,,8.0,8.0,DecisionTree,0.3718408659087013,0.4030083035811698,0.3880675988984259,0.3943782275199878
BachChoralHarmony,V1,5665.0,0.2517,0.0351,4.6562,0.0142,0.9816,4.0386,0.003,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4533376428640257,0.4699766741253003,0.4615962670108742,0.4651426691104777
BachChoralHarmony,V1,5665.0,0.2517,0.0351,4.6562,0.0142,0.9816,4.0386,0.003,8.0,0.0,,,8.0,8.0,KNN,0.4020967051073998,0.413152215264239,0.3988312835335029,0.4090081399679643
BachChoralHarmony,V1,5665.0,0.2517,0.0351,4.6562,0.0142,0.9816,4.0386,0.003,8.0,0.0,,,8.0,8.0,RandomForest,0.4111378240047617,0.4411182063840195,0.4291507547841873,0.4362967399236515
BachChoralHarmony,V1,5665.0,0.2517,0.0351,4.6562,0.0142,0.9816,4.0386,0.003,8.0,0.0,,,8.0,8.0,AdaBoost,0.059042677402439,0.0569297933876331,0.0627925394252876,0.0569297933876331
BachChoralHarmony,V1,5665.0,0.2517,0.0351,4.6562,0.0142,0.9816,4.0386,0.003,8.0,0.0,,,8.0,8.0,SVC,0.4465942232810701,0.4659588609199861,0.4442546874501594,0.4619467151415224
BachChoralHarmony,V1,5665.0,0.2099,0.0382,6.84,0.0134,0.9814,4.0332,0.0046,8.0,0.0,,,8.0,8.0,DecisionTree,0.3719548153839099,0.3973919085268804,0.3932714890289618,0.3930030334881678
BachChoralHarmony,V1,5665.0,0.2099,0.0382,6.84,0.0134,0.9814,4.0332,0.0046,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4585936524594253,0.4710826572840986,0.4578528127529758,0.4686865997686272
BachChoralHarmony,V1,5665.0,0.2099,0.0382,6.84,0.0134,0.9814,4.0332,0.0046,8.0,0.0,,,8.0,8.0,KNN,0.408887651246776,0.41685941607123,0.3987875112102796,0.4098364555035191
BachChoralHarmony,V1,5665.0,0.2099,0.0382,6.84,0.0134,0.9814,4.0332,0.0046,8.0,0.0,,,8.0,8.0,RandomForest,0.4209185157246679,0.442398413413618,0.4320971252034696,0.4342289672359269
BachChoralHarmony,V1,5665.0,0.2099,0.0382,6.84,0.0134,0.9814,4.0332,0.0046,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0600428520344479,0.0627925394252876,0.0600428520344479
BachChoralHarmony,V1,5665.0,0.2099,0.0382,6.84,0.0134,0.9814,4.0332,0.0046,8.0,0.0,,,8.0,8.0,SVC,0.4597444607254801,0.4693875477831167,0.455711491683118,0.4600227415400892
BachChoralHarmony,V1,5665.0,0.144,0.0355,4.9143,0.0124,0.9816,4.0398,0.0056,8.0,0.0,,,8.0,8.0,DecisionTree,0.4090376838046807,0.4231367447183597,0.4129910491145257,0.4170418473309561
BachChoralHarmony,V1,5665.0,0.144,0.0355,4.9143,0.0124,0.9816,4.0398,0.0056,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4790398451117591,0.48315066528448,0.4764253864975621,0.4834416961049647
BachChoralHarmony,V1,5665.0,0.144,0.0355,4.9143,0.0124,0.9816,4.0398,0.0056,8.0,0.0,,,8.0,8.0,KNN,0.4332992244434888,0.4387839636318481,0.4333038291432397,0.4313691492038295
BachChoralHarmony,V1,5665.0,0.144,0.0355,4.9143,0.0124,0.9816,4.0398,0.0056,8.0,0.0,,,8.0,8.0,RandomForest,0.4480440472356581,0.4586464639071401,0.4577192088927784,0.4524750490490299
BachChoralHarmony,V1,5665.0,0.144,0.0355,4.9143,0.0124,0.9816,4.0398,0.0056,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876
BachChoralHarmony,V1,5665.0,0.144,0.0355,4.9143,0.0124,0.9816,4.0398,0.0056,8.0,0.0,,,8.0,8.0,SVC,0.4777932149311665,0.4812817236338995,0.4758791507523795,0.4793430204231289
BachChoralHarmony,V1,5665.0,0.0973,0.0373,5.6176,0.0117,0.9814,4.0356,0.0055,8.0,0.0,,,8.0,8.0,DecisionTree,0.40804112649266,0.4195704833296441,0.4185443069820883,0.4219278099439888
BachChoralHarmony,V1,5665.0,0.0973,0.0373,5.6176,0.0117,0.9814,4.0356,0.0055,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4844774470729935,0.4907142723651437,0.4856659015896533,0.4889119747614359
BachChoralHarmony,V1,5665.0,0.0973,0.0373,5.6176,0.0117,0.9814,4.0356,0.0055,8.0,0.0,,,8.0,8.0,KNN,0.4396422153506452,0.4458094546611357,0.4432929944833423,0.4447401612664428
BachChoralHarmony,V1,5665.0,0.0973,0.0373,5.6176,0.0117,0.9814,4.0356,0.0055,8.0,0.0,,,8.0,8.0,RandomForest,0.4489357790150807,0.4579462495095803,0.4621901491794311,0.4582657381136087
BachChoralHarmony,V1,5665.0,0.0973,0.0373,5.6176,0.0117,0.9814,4.0356,0.0055,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0599989499899503,0.0627925394252876,0.0599989499899503
BachChoralHarmony,V1,5665.0,0.0973,0.0373,5.6176,0.0117,0.9814,4.0356,0.0055,8.0,0.0,,,8.0,8.0,SVC,0.4832747142148997,0.4934099148536199,0.4867815557085356,0.4939278140223296
BachChoralHarmony,V1,5665.0,0.048,0.0367,5.0769,0.0111,0.9814,4.0366,0.0053,8.0,0.0,,,8.0,8.0,DecisionTree,0.4260208339405514,0.4296645955486817,0.4309411856816062,0.4291435687133126
BachChoralHarmony,V1,5665.0,0.048,0.0367,5.0769,0.0111,0.9814,4.0366,0.0053,8.0,0.0,,,8.0,8.0,LogisticRegression,0.5014340510516521,0.5030302734976886,0.5028611960959456,0.5007538151162766
BachChoralHarmony,V1,5665.0,0.048,0.0367,5.0769,0.0111,0.9814,4.0366,0.0053,8.0,0.0,,,8.0,8.0,KNN,0.4617436750890225,0.459317383533723,0.4621997762093135,0.458996912074492
BachChoralHarmony,V1,5665.0,0.048,0.0367,5.0769,0.0111,0.9814,4.0366,0.0053,8.0,0.0,,,8.0,8.0,RandomForest,0.4729346662315178,0.475681164634817,0.4756026123348522,0.474152169176493
BachChoralHarmony,V1,5665.0,0.048,0.0367,5.0769,0.0111,0.9814,4.0366,0.0053,8.0,0.0,,,8.0,8.0,AdaBoost,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876
BachChoralHarmony,V1,5665.0,0.048,0.0367,5.0769,0.0111,0.9814,4.0366,0.0053,8.0,0.0,,,8.0,8.0,SVC,0.5041368015623049,0.5014518069861361,0.5045227023759623,0.5033136292575084
BachChoralHarmony,V6,5665.0,0.4936,0.8686,6.6101,0.0007,0.2284,0.389,33.8946,2.1314,0.3378,0.8986,0.9406,2.0,3.0,DecisionTree,0.4388272915838157,0.4336903462637892,0.4281179298288566,0.4304903226913656
BachChoralHarmony,V6,5665.0,0.4936,0.8686,6.6101,0.0007,0.2284,0.389,33.8946,2.1314,0.3378,0.8986,0.9406,2.0,3.0,LogisticRegression,0.5001726480630657,0.4969268194546424,0.4968166041291061,0.4961634309848693
BachChoralHarmony,V6,5665.0,0.4936,0.8686,6.6101,0.0007,0.2284,0.389,33.8946,2.1314,0.3378,0.8986,0.9406,2.0,3.0,KNN,0.4602023109543598,0.4585854642692111,0.4585701420743385,0.4584895974966101
BachChoralHarmony,V6,5665.0,0.4936,0.8686,6.6101,0.0007,0.2284,0.389,33.8946,2.1314,0.3378,0.8986,0.9406,2.0,3.0,RandomForest,0.4733811584681729,0.472982306023811,0.4666713104355289,0.4703139159364398
BachChoralHarmony,V6,5665.0,0.4936,0.8686,6.6101,0.0007,0.2284,0.389,33.8946,2.1314,0.3378,0.8986,0.9406,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.4936,0.8686,6.6101,0.0007,0.2284,0.389,33.8946,2.1314,0.3378,0.8986,0.9406,2.0,3.0,SVC,0.4998040319706228,0.4964033971136737,0.4976840062806206,0.4985539411177414
BachChoralHarmony,V6,5665.0,0.4583,0.8729,6.8692,0.0007,0.2219,0.3808,35.8077,2.1271,0.3331,0.9037,0.9532,2.0,3.0,DecisionTree,0.4340830579312242,0.4397433988483428,0.4259687647427493,0.4341159957452937
BachChoralHarmony,V6,5665.0,0.4583,0.8729,6.8692,0.0007,0.2219,0.3808,35.8077,2.1271,0.3331,0.9037,0.9532,2.0,3.0,LogisticRegression,0.4961659088061436,0.4972829456406809,0.49393287837232,0.4970431778480964
BachChoralHarmony,V6,5665.0,0.4583,0.8729,6.8692,0.0007,0.2219,0.3808,35.8077,2.1271,0.3331,0.9037,0.9532,2.0,3.0,KNN,0.4582197342302808,0.4609730286870463,0.456902589939641,0.4596897494364302
BachChoralHarmony,V6,5665.0,0.4583,0.8729,6.8692,0.0007,0.2219,0.3808,35.8077,2.1271,0.3331,0.9037,0.9532,2.0,3.0,RandomForest,0.4668855720547308,0.4775303765164215,0.4648842682954149,0.468490219528374
BachChoralHarmony,V6,5665.0,0.4583,0.8729,6.8692,0.0007,0.2219,0.3808,35.8077,2.1271,0.3331,0.9037,0.9532,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.4583,0.8729,6.8692,0.0007,0.2219,0.3808,35.8077,2.1271,0.3331,0.9037,0.9532,2.0,3.0,SVC,0.4978392698675683,0.5007466336605921,0.4959782583440135,0.4991111711087779
BachChoralHarmony,V6,5665.0,0.3917,0.8767,7.1082,0.0006,0.2163,0.3735,36.0418,2.1233,0.3288,0.9081,0.9626,2.0,3.0,DecisionTree,0.4329393510930636,0.4376973258484112,0.4344893101862546,0.4353296263679339
BachChoralHarmony,V6,5665.0,0.3917,0.8767,7.1082,0.0006,0.2163,0.3735,36.0418,2.1233,0.3288,0.9081,0.9626,2.0,3.0,LogisticRegression,0.5015582818895093,0.5008435304559595,0.4990570684486263,0.4996157449766242
BachChoralHarmony,V6,5665.0,0.3917,0.8767,7.1082,0.0006,0.2163,0.3735,36.0418,2.1233,0.3288,0.9081,0.9626,2.0,3.0,KNN,0.4612868907211097,0.4608805167420181,0.4597630926594378,0.4601243851233468
BachChoralHarmony,V6,5665.0,0.3917,0.8767,7.1082,0.0006,0.2163,0.3735,36.0418,2.1233,0.3288,0.9081,0.9626,2.0,3.0,RandomForest,0.4726713635781234,0.4745911387465548,0.4695400644381396,0.4758331882110258
BachChoralHarmony,V6,5665.0,0.3917,0.8767,7.1082,0.0006,0.2163,0.3735,36.0418,2.1233,0.3288,0.9081,0.9626,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.3917,0.8767,7.1082,0.0006,0.2163,0.3735,36.0418,2.1233,0.3288,0.9081,0.9626,2.0,3.0,SVC,0.499069759188114,0.4988532445299863,0.4988265383545037,0.4988445779972326
BachChoralHarmony,V6,5665.0,0.3447,0.8753,7.0173,0.0005,0.2184,0.3762,34.3952,2.1247,0.3304,0.9065,0.9593,2.0,3.0,DecisionTree,0.4332592441916308,0.4363450554135782,0.4360854581451602,0.4332487388345195
BachChoralHarmony,V6,5665.0,0.3447,0.8753,7.0173,0.0005,0.2184,0.3762,34.3952,2.1247,0.3304,0.9065,0.9593,2.0,3.0,LogisticRegression,0.5009901799978081,0.4997653345291768,0.5014086338850975,0.5004919246471652
BachChoralHarmony,V6,5665.0,0.3447,0.8753,7.0173,0.0005,0.2184,0.3762,34.3952,2.1247,0.3304,0.9065,0.9593,2.0,3.0,KNN,0.4588867514692966,0.4616000707459965,0.4606553568724381,0.4604753692527102
BachChoralHarmony,V6,5665.0,0.3447,0.8753,7.0173,0.0005,0.2184,0.3762,34.3952,2.1247,0.3304,0.9065,0.9593,2.0,3.0,RandomForest,0.4713586444335282,0.4721870003291314,0.4745573167368483,0.4725289319882668
BachChoralHarmony,V6,5665.0,0.3447,0.8753,7.0173,0.0005,0.2184,0.3762,34.3952,2.1247,0.3304,0.9065,0.9593,2.0,3.0,AdaBoost,0.0619545582019639,0.0634661362241472,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.3447,0.8753,7.0173,0.0005,0.2184,0.3762,34.3952,2.1247,0.3304,0.9065,0.9593,2.0,3.0,SVC,0.5007898037775529,0.5016614068773129,0.5016619020918253,0.5010252966211736
BachChoralHarmony,V6,5665.0,0.3024,0.8755,7.0325,0.0005,0.218,0.3758,35.9691,2.1245,0.3301,0.9068,0.9599,2.0,3.0,DecisionTree,0.4375542649238971,0.4424314636980831,0.4421756683583707,0.441677593234718
BachChoralHarmony,V6,5665.0,0.3024,0.8755,7.0325,0.0005,0.218,0.3758,35.9691,2.1245,0.3301,0.9068,0.9599,2.0,3.0,LogisticRegression,0.5023814342191122,0.502904904024599,0.5032268469680269,0.5029836544978403
BachChoralHarmony,V6,5665.0,0.3024,0.8755,7.0325,0.0005,0.218,0.3758,35.9691,2.1245,0.3301,0.9068,0.9599,2.0,3.0,KNN,0.4570554025949795,0.4600758169677608,0.4587479603518597,0.4600628967902583
BachChoralHarmony,V6,5665.0,0.3024,0.8755,7.0325,0.0005,0.218,0.3758,35.9691,2.1245,0.3301,0.9068,0.9599,2.0,3.0,RandomForest,0.4738424051943897,0.4751102797224308,0.4786866490676223,0.4766721573424004
BachChoralHarmony,V6,5665.0,0.3024,0.8755,7.0325,0.0005,0.218,0.3758,35.9691,2.1245,0.3301,0.9068,0.9599,2.0,3.0,AdaBoost,0.0619545582019639,0.0619545582019639,0.0619545582019639,0.0619545582019639
BachChoralHarmony,V6,5665.0,0.3024,0.8755,7.0325,0.0005,0.218,0.3758,35.9691,2.1245,0.3301,0.9068,0.9599,2.0,3.0,SVC,0.5011092004525594,0.5021648426216808,0.502334213704262,0.5009601784525716
BachChoralHarmony,V6,5665.0,0.2607,0.8749,6.9924,0.0005,0.219,0.377,35.93,2.1251,0.3309,0.906,0.9583,2.0,3.0,DecisionTree,0.4368354896331291,0.4455136492215918,0.4400350114725097,0.4396803717972578
BachChoralHarmony,V6,5665.0,0.2607,0.8749,6.9924,0.0005,0.219,0.377,35.93,2.1251,0.3309,0.906,0.9583,2.0,3.0,LogisticRegression,0.5061147998655658,0.5034851614127704,0.5004326427624646,0.5028190128132423
BachChoralHarmony,V6,5665.0,0.2607,0.8749,6.9924,0.0005,0.219,0.377,35.93,2.1251,0.3309,0.906,0.9583,2.0,3.0,KNN,0.4624405917768559,0.4630867168924856,0.4623332439092548,0.4619931035912527
BachChoralHarmony,V6,5665.0,0.2607,0.8749,6.9924,0.0005,0.219,0.377,35.93,2.1251,0.3309,0.906,0.9583,2.0,3.0,RandomForest,0.4788320086734859,0.4763329766864497,0.4764196582942251,0.4777271997005713
BachChoralHarmony,V6,5665.0,0.2607,0.8749,6.9924,0.0005,0.219,0.377,35.93,2.1251,0.3309,0.906,0.9583,2.0,3.0,AdaBoost,0.0627326753289443,0.0627326753289443,0.0509784774584103,0.0626367701114211
BachChoralHarmony,V6,5665.0,0.2607,0.8749,6.9924,0.0005,0.219,0.377,35.93,2.1251,0.3309,0.906,0.9583,2.0,3.0,SVC,0.5041613980964591,0.5032754415399177,0.5014033107754741,0.5012874018423771
BachChoralHarmony,V6,5665.0,0.2039,0.8747,6.9823,0.0004,0.2192,0.3773,35.9202,2.1253,0.331,0.9058,0.9579,2.0,3.0,DecisionTree,0.4397865814504704,0.4447111619400312,0.4395502049272618,0.4449997143537922
BachChoralHarmony,V6,5665.0,0.2039,0.8747,6.9823,0.0004,0.2192,0.3773,35.9202,2.1253,0.331,0.9058,0.9579,2.0,3.0,LogisticRegression,0.5030328433764198,0.5040018284503637,0.5023428664886462,0.5039586274938164
BachChoralHarmony,V6,5665.0,0.2039,0.8747,6.9823,0.0004,0.2192,0.3773,35.9202,2.1253,0.331,0.9058,0.9579,2.0,3.0,KNN,0.4634390248507539,0.4668868268688905,0.4623835478928169,0.4644155068768428
BachChoralHarmony,V6,5665.0,0.2039,0.8747,6.9823,0.0004,0.2192,0.3773,35.9202,2.1253,0.331,0.9058,0.9579,2.0,3.0,RandomForest,0.4768236569244054,0.4808805642057991,0.477326569137347,0.4805769003787793
BachChoralHarmony,V6,5665.0,0.2039,0.8747,6.9823,0.0004,0.2192,0.3773,35.9202,2.1253,0.331,0.9058,0.9579,2.0,3.0,AdaBoost,0.0630508816409157,0.0634466065159135,0.0631295806762751,0.0631268554645765
BachChoralHarmony,V6,5665.0,0.2039,0.8747,6.9823,0.0004,0.2192,0.3773,35.9202,2.1253,0.331,0.9058,0.9579,2.0,3.0,SVC,0.5034798439088067,0.5056854180684913,0.5019365042114565,0.5051512795213682
BachChoralHarmony,V6,5665.0,0.1499,0.8779,7.1905,0.0004,0.2144,0.3711,36.1192,2.1221,0.3274,0.9096,0.9654,2.0,3.0,DecisionTree,0.4421056978156586,0.4443834407487279,0.4391716410051655,0.444672427803586
BachChoralHarmony,V6,5665.0,0.1499,0.8779,7.1905,0.0004,0.2144,0.3711,36.1192,2.1221,0.3274,0.9096,0.9654,2.0,3.0,LogisticRegression,0.5058906716219671,0.5058106380755567,0.505801313318306,0.5046876159648185
BachChoralHarmony,V6,5665.0,0.1499,0.8779,7.1905,0.0004,0.2144,0.3711,36.1192,2.1221,0.3274,0.9096,0.9654,2.0,3.0,KNN,0.462891828019009,0.4653827877997188,0.4644466978892256,0.4648949598494721
BachChoralHarmony,V6,5665.0,0.1499,0.8779,7.1905,0.0004,0.2144,0.3711,36.1192,2.1221,0.3274,0.9096,0.9654,2.0,3.0,RandomForest,0.4751943223856532,0.4812084315582562,0.4800042264531262,0.4809645099182662
BachChoralHarmony,V6,5665.0,0.1499,0.8779,7.1905,0.0004,0.2144,0.3711,36.1192,2.1221,0.3274,0.9096,0.9654,2.0,3.0,AdaBoost,0.0627443556473842,0.063570914905137,0.0643822144461257,0.062711451293956
BachChoralHarmony,V6,5665.0,0.1499,0.8779,7.1905,0.0004,0.2144,0.3711,36.1192,2.1221,0.3274,0.9096,0.9654,2.0,3.0,SVC,0.5047152846206641,0.505755928195524,0.5033058369728487,0.5045208567475453
BachChoralHarmony,V6,5665.0,0.098,0.8726,6.8495,0.0004,0.2224,0.3814,35.7877,2.1274,0.3334,0.9034,0.9524,2.0,3.0,DecisionTree,0.4460606475882205,0.4464507847741935,0.4409857688955962,0.4441343319501074
BachChoralHarmony,V6,5665.0,0.098,0.8726,6.8495,0.0004,0.2224,0.3814,35.7877,2.1274,0.3334,0.9034,0.9524,2.0,3.0,LogisticRegression,0.5105229248128378,0.5096830108981021,0.5089356372044057,0.5107170595178614
BachChoralHarmony,V6,5665.0,0.098,0.8726,6.8495,0.0004,0.2224,0.3814,35.7877,2.1274,0.3334,0.9034,0.9524,2.0,3.0,KNN,0.4671392975880966,0.4675110731155553,0.4673130112169094,0.4679360758877086
BachChoralHarmony,V6,5665.0,0.098,0.8726,6.8495,0.0004,0.2224,0.3814,35.7877,2.1274,0.3334,0.9034,0.9524,2.0,3.0,RandomForest,0.48355218784765,0.4812387546967941,0.481249631099585,0.4811655916289225
BachChoralHarmony,V6,5665.0,0.098,0.8726,6.8495,0.0004,0.2224,0.3814,35.7877,2.1274,0.3334,0.9034,0.9524,2.0,3.0,AdaBoost,0.0656445607013667,0.0569378526066831,0.065631431975302,0.0569362109984484
BachChoralHarmony,V6,5665.0,0.098,0.8726,6.8495,0.0004,0.2224,0.3814,35.7877,2.1274,0.3334,0.9034,0.9524,2.0,3.0,SVC,0.5079459417198154,0.5088809867657954,0.5091629604617705,0.5068230316135391
BachChoralHarmony,V6,5665.0,0.0436,0.8747,6.9794,0.0004,0.2193,0.3774,35.9173,2.1253,0.3311,0.9058,0.9578,2.0,3.0,DecisionTree,0.4468600800998245,0.4474807845475296,0.4468360496961716,0.4466687698340196
BachChoralHarmony,V6,5665.0,0.0436,0.8747,6.9794,0.0004,0.2193,0.3774,35.9173,2.1253,0.3311,0.9058,0.9578,2.0,3.0,LogisticRegression,0.5099034649481706,0.5098578470632724,0.5088341721196468,0.509457979092708
BachChoralHarmony,V6,5665.0,0.0436,0.8747,6.9794,0.0004,0.2193,0.3774,35.9173,2.1253,0.3311,0.9058,0.9578,2.0,3.0,KNN,0.4690666531588343,0.4687297663052504,0.4678000975746736,0.4687423615226384
BachChoralHarmony,V6,5665.0,0.0436,0.8747,6.9794,0.0004,0.2193,0.3774,35.9173,2.1253,0.3311,0.9058,0.9578,2.0,3.0,RandomForest,0.4854680738547182,0.4840465276481123,0.4829497808700351,0.4836325423670049
