name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665,0.4994,0.0666,1.0,207.0,54.359,48.0,38.0876,0.9198,0.707,26.0,52.0,0.0676,0.0676,0.051,0.051,0.0677,0.0677,4.8869,0.0026,DecisionTree,0.4413279710148958,0.4393044474160767,0.4402735336108239,0.4398715291048545,0.439640722294999,0.4394101819584297,0.4382941082584665,0.4387073861875903,0.4409781749888229,0.4666831425173507,0.4637023801313707,0.4528922666394422,0.4556680948004837,0.4536968933015392,0.450343392859414,0.4474515384315365,0.4491933608167868,0.4505627382952082
BachChoralHarmony,V2,5665,0.4994,0.0666,1.0,207.0,54.359,48.0,38.0876,0.9198,0.707,26.0,52.0,0.0676,0.0676,0.051,0.051,0.0677,0.0677,4.8869,0.0026,LogisticRegression,0.508767780516282,0.5115384988862852,0.5107566123353047,0.5098040697312156,0.5109029197786539,0.5122760203755093,0.5126873457259172,0.5095383922211039,0.5115384988862852,0.5094142634733426,0.5119853338370122,0.5102797716472074,0.508731184054679,0.5102456440995121,0.5105551213470265,0.5094876063068243,0.510334207014348,0.5106460376848415
BachChoralHarmony,V2,5665,0.4994,0.0666,1.0,207.0,54.359,48.0,38.0876,0.9198,0.707,26.0,52.0,0.0676,0.0676,0.051,0.051,0.0677,0.0677,4.8869,0.0026,KNN,0.4549680548123984,0.4608606505863123,0.4602199657491195,0.456929018850439,0.4594651220450876,0.460414049754253,0.4603446998653023,0.456876945462316,0.4609904030194447,0.4711873989275931,0.4667687770005044,0.4678448606449838,0.4692619591939456,0.4690751387594682,0.4699777079123246,0.4697865015398698,0.4662919143731641,0.4695262434476058
BachChoralHarmony,V2,5665,0.4994,0.0666,1.0,207.0,54.359,48.0,38.0876,0.9198,0.707,26.0,52.0,0.0676,0.0676,0.051,0.051,0.0677,0.0677,4.8869,0.0026,RandomForest,0.4748397196120275,0.4782312371877396,0.4756453905465803,0.4719413977454786,0.4771603354611373,0.4818026689156022,0.4789318597512711,0.4800528616291204,0.4771295209510139,0.4982825347568491,0.5020984818767847,0.5015280856817919,0.5030558134885978,0.4975958798071846,0.4922009209091034,0.4956809616621221,0.4918643950235083,0.4963257236034312
BachChoralHarmony,V2,5665,0.4994,0.0666,1.0,207.0,54.359,48.0,38.0876,0.9198,0.707,26.0,52.0,0.0676,0.0676,0.051,0.051,0.0677,0.0677,4.8869,0.0026,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665,0.4994,0.0663,1.0,207.0,53.5973,48.0,37.6328,0.9514,0.8545,25.0,51.0,0.0783,0.0783,0.0512,0.0512,0.0683,0.0683,4.8715,0.0027,SVC,0.5044915024129786,0.5095141584726203,0.5085632465312491,0.5072505122138569,0.5069562923779618,0.5068990315854941,0.5067246642805083,0.5073540782376131,0.5095141584726203,0.5067898582985213,0.5084664325941163,0.5064778596728865,0.5077168719444815,0.5072231655165796,0.5075532436799087,0.5060592005411411,0.5064548257129386,0.5065905233725725
BachChoralHarmony,V2,5665,0.4468,0.0597,1.0,202.0,53.5134,48.0,37.5032,0.8991,0.6466,25.0,51.0,0.0527,0.0527,0.034,0.034,0.0454,0.0454,4.8749,0.0027,DecisionTree,0.439396989204627,0.4390723111538178,0.4427166545700422,0.4288854129140555,0.4381310720237966,0.4340916173987705,0.4393798100155374,0.4405781186651694,0.4413048353928579,0.4655794356218546,0.4591429208274523,0.4513071700189373,0.4466672297427324,0.4469998859513946,0.4556363803982978,0.4441451011924738,0.4405306423508601,0.4514148484013587
BachChoralHarmony,V2,5665,0.4468,0.0597,1.0,202.0,53.5134,48.0,37.5032,0.8991,0.6466,25.0,51.0,0.0527,0.0527,0.034,0.034,0.0454,0.0454,4.8749,0.0027,LogisticRegression,0.5117085270373404,0.5116254454257328,0.5112784543944645,0.5109594521283964,0.5121567329831807,0.5141543571176892,0.5140510419295081,0.5126910631280417,0.5116254454257328,0.512890664639594,0.5122167095392446,0.5159206217386859,0.5138907586505876,0.5132112845988838,0.5133128789670265,0.5127980730357112,0.5109891701452476,0.5132100133611834
BachChoralHarmony,V2,5665,0.4468,0.0597,1.0,202.0,53.5134,48.0,37.5032,0.8991,0.6466,25.0,51.0,0.0527,0.0527,0.034,0.034,0.0454,0.0454,4.8749,0.0027,KNN,0.4573239315927405,0.4610293398163167,0.4603753277109036,0.4626973011145253,0.4642151793986154,0.4603668311237638,0.4602313310418787,0.4608953532394906,0.4612180090780618,0.4720903047326823,0.4677515578795385,0.4686444765132632,0.4713356592827793,0.4696409314910056,0.4693750694928497,0.4696301406756369,0.4645916895287597,0.4679026723292601
BachChoralHarmony,V2,5665,0.4468,0.0597,1.0,202.0,53.5134,48.0,37.5032,0.8991,0.6466,25.0,51.0,0.0527,0.0527,0.034,0.034,0.0454,0.0454,4.8749,0.0027,RandomForest,0.4800648688661524,0.4746042933099559,0.4765894066008104,0.4724647778412044,0.4766558079971639,0.4771266606765558,0.4758439914049482,0.4785176103919957,0.4727622855246161,0.4980051498689125,0.5006983583412793,0.5015433884592474,0.5016851147900525,0.4968582804206024,0.4978986997362237,0.4956866723819592,0.4943539571622093,0.496917415284423
