name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,DecisionTree,0.4424917396411599,0.444981691287281,0.4450557311535514,0.4353276773719143,0.4343126631804502,0.4439338142691332,0.4474085237323961,0.4459815860499356,0.4437427533850365,0.4702644628920684,0.4614053142583394,0.4537146306295997,0.4556789365080089,0.4524286494845388,0.4564227319657061,0.455146195728858,0.4418185371477884,0.4551495016877313
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,LogisticRegression,0.5092962519674523,0.5117497083510739,0.5129487030562072,0.5092944211127464,0.511103906824368,0.5124438774520492,0.5130409661274951,0.5113878604902092,0.5117497083510739,0.5101008775440499,0.5110117841779925,0.5098758248780274,0.5117708010468905,0.5111040935025383,0.5118330545502026,0.5101782056332416,0.5093955607205689,0.5106561089318409
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,KNN,0.4654247236892468,0.4655868124733259,0.4655359051015882,0.4632306679629008,0.4647400560559605,0.4631419326562774,0.4640207778827491,0.4628355739348768,0.4662364939774303,0.4707998354367944,0.4695910184147076,0.4679772249652314,0.4715865801332726,0.4701599295817144,0.4687041166917087,0.4680505840885701,0.4697210223893162,0.4700532874115368
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,RandomForest,0.4781413766047535,0.4811891793125945,0.4800953722029559,0.4794970091825591,0.4813537320967203,0.4826674726553239,0.4816231682174815,0.4834047301211053,0.4793144039764998,0.4987862446114987,0.5077031463942299,0.5020780393457582,0.5030642084833497,0.501561048960163,0.5001245619278789,0.496374279170829,0.4879386199267607,0.4977428898697927
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665,0.5034,0.0665,1.0,201.0,53.3,48.0,37.0011,0.9284,0.8677,25.0,51.0,0.0777,0.0777,0.0516,0.0516,0.069,0.069,4.8622,0.0027,SVC,0.5009935807713215,0.5044894556716906,0.5035099899522141,0.5056233982175294,0.5063453789746273,0.5066960642879532,0.5068244678422039,0.5064248354144798,0.5044894556716906,0.5047637578747893,0.5080171148327366,0.5088359028289909,0.5055503180409863,0.5056505245327498,0.5046361770087381,0.5063215762316239,0.5029633461250633,0.5049089260165462
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,DecisionTree,0.4443878545657176,0.4399611373774396,0.4401811661316797,0.44011229278712,0.4395807863512863,0.4404178485343528,0.4425650250764451,0.4406784438417559,0.4397208530524343,0.4621978993610401,0.4600463714134395,0.4461178437357943,0.4442436961484106,0.4434083367746131,0.4469361654739046,0.4507395678702822,0.4421736380227823,0.4528726223496405
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,LogisticRegression,0.5070661237667123,0.510811878806581,0.5101946012873979,0.5093178748777567,0.508654225656356,0.5099748508862858,0.5104102202382217,0.5104762739441242,0.510811878806581,0.5112219263351185,0.5137441587567044,0.5104265488714652,0.5106450683401921,0.5112540852620098,0.5106003112998232,0.5111890543933159,0.5096473023659437,0.5107323754539088
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,KNN,0.4652097588900593,0.4656363174732388,0.4620903373248529,0.4557331634572077,0.4631019858306439,0.4638536470219958,0.4647238909773256,0.4635349723443605,0.4659302403917881,0.4696710729363441,0.4637793288327196,0.4692783620565929,0.4704210291445029,0.4687381125960179,0.4674397448250699,0.4685167531363875,0.4672011779683944,0.4684334395028968
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,RandomForest,0.479049454799569,0.4814943291220847,0.4796667500700198,0.4800226165246318,0.4810977988704297,0.4765574598041543,0.4788302374189115,0.4776326750704595,0.4811413078631353,0.4994958605116559,0.499719256995264,0.4964664037319645,0.5016708234251968,0.5019340400595407,0.4964024606547445,0.4938150271621039,0.4952987690354303,0.5021374509266207
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665,0.447,0.06,1.0,206.0,52.9052,48.0,36.8578,0.9441,0.9398,25.0,50.0,0.0632,0.0632,0.0351,0.0351,0.047,0.047,4.857,0.0027,SVC,0.5044610898461135,0.5072550433569326,0.5059621875832105,0.5034691010633181,0.507580525703598,0.5059370819721156,0.5060243234581067,0.5074395440732646,0.5072550433569326,0.5073303390567255,0.5079582880119267,0.5070005781971682,0.5065317216402058,0.5056103179429916,0.5053288986248667,0.5067995807756279,0.5064097244258178,0.5060013268139765
