name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665,0.4904,0.0658,1.0,207.0,53.574,48.0,37.5449,0.9665,0.9668,25.0,51.0,0.0864,0.0864,0.0643,0.0643,0.0857,0.0857,4.8683,0.0026,DecisionTree,0.4470436332804365,0.4423233341307884,0.4435061681496119,0.4373136354892279,0.4441157785820755,0.4412973763748828,0.4461922269539965,0.4396910234100204,0.444722944841975,0.4730464718080875,0.4614594979981967,0.456017750010989,0.448854892912452,0.4576141122627278,0.4549678707439595,0.4588674181688491,0.4415064038805153,0.4610720008572117
BachChoralHarmony,V2,5665,0.4904,0.0658,1.0,207.0,53.574,48.0,37.5449,0.9665,0.9668,25.0,51.0,0.0864,0.0864,0.0643,0.0643,0.0857,0.0857,4.8683,0.0026,LogisticRegression,0.509759102623424,0.5067838240980445,0.5089902835225535,0.5089568880720116,0.5075642389804573,0.5088482426349552,0.508002027996176,0.5074808879998155,0.5067838240980445,0.5114892547815388,0.50811973676137,0.5131307185404969,0.5119238553903459,0.5109053962196699,0.5111975392628966,0.5121128655979376,0.5119477688353281,0.513138382524826
BachChoralHarmony,V2,5665,0.4904,0.0658,1.0,207.0,53.574,48.0,37.5449,0.9665,0.9668,25.0,51.0,0.0864,0.0864,0.0643,0.0643,0.0857,0.0857,4.8683,0.0026,KNN,0.4632654383323161,0.4580920765406833,0.4603945000743572,0.4661323625237182,0.4617403442775821,0.4606762813659256,0.4597658321314257,0.4604921547334694,0.4588296485211574,0.4704384511397645,0.468293498305905,0.4712707648661089,0.4687608279917895,0.4702626198341859,0.4666303152271346,0.4686465209681354,0.46783803422213,0.4672308128560299
BachChoralHarmony,V2,5665,0.4904,0.0658,1.0,207.0,53.574,48.0,37.5449,0.9665,0.9668,25.0,51.0,0.0864,0.0864,0.0643,0.0643,0.0857,0.0857,4.8683,0.0026,RandomForest,0.4764982867213405,0.4797813962287009,0.4774910670488145,0.4733655117638957,0.4785168307602307,0.4826196041026573,0.4804356871943795,0.476961346183082,0.4777395627649226,0.5006720471723036,0.4946256473566199,0.5000408232229046,0.5016975252513344,0.5002798853764612,0.4994731794633359,0.4979576723579043,0.4946638563838473,0.5015598408045899
BachChoralHarmony,V2,5665,0.4904,0.0658,1.0,207.0,53.574,48.0,37.5449,0.9665,0.9668,25.0,51.0,0.0864,0.0864,0.0643,0.0643,0.0857,0.0857,4.8683,0.0026,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665,0.4904,0.0658,1.0,207.0,53.574,48.0,37.5449,0.9665,0.9668,25.0,51.0,0.0864,0.0864,0.0643,0.0643,0.0857,0.0857,4.8683,0.0026,SVC,0.5029852399745789,0.505328187212213,0.5056119803132194,0.5074608990308636,0.5066748597295803,0.5061966785850448,0.5063161104512071,0.5054513946880183,0.505328187212213,0.5057926215121002,0.5063865018158055,0.5097832544356743,0.5071294504504239,0.5074957085345153,0.5068991111159914,0.5070527084139341,0.5045576957433578,0.5064014676040293
BachChoralHarmony,V2,5665,0.4517,0.0621,1.0,206.0,53.283,48.0,37.3539,0.9612,0.9489,25.0,50.0,0.0713,0.0713,0.0451,0.0451,0.0599,0.0599,4.8668,0.0025,DecisionTree,0.4393435977449141,0.4459185424275941,0.4457019211551674,0.4384851915054768,0.4390641338992144,0.4433722340538257,0.4469369250497065,0.4401658776321971,0.445668472279752,0.4623577985563027,0.4589449570363001,0.4564122519428539,0.4508933709899528,0.4543732849591966,0.4537863248601442,0.4496251757284547,0.4397106557097991,0.4516736088969733
BachChoralHarmony,V2,5665,0.4517,0.0621,1.0,206.0,53.283,48.0,37.3539,0.9612,0.9489,25.0,50.0,0.0713,0.0713,0.0451,0.0451,0.0599,0.0599,4.8668,0.0025,LogisticRegression,0.509492635469822,0.5107064020898588,0.5097695865444581,0.5109357800945493,0.5085203044523259,0.5120110501589592,0.5122070407540636,0.5124776939148934,0.5111942237909616,0.5132991310788284,0.5087372063034415,0.511217320655946,0.5122909521194596,0.5123198473965221,0.5106617338465327,0.514518697751883,0.5122038704642851,0.5122325481376282
BachChoralHarmony,V2,5665,0.4517,0.0621,1.0,206.0,53.283,48.0,37.3539,0.9612,0.9489,25.0,50.0,0.0713,0.0713,0.0451,0.0451,0.0599,0.0599,4.8668,0.0025,KNN,0.4584128074273575,0.463923821227094,0.462621714945141,0.4635298186285504,0.4605945379839923,0.4613474903544522,0.4618450054727731,0.4607140659716137,0.4637477244506048,0.4623629095421703,0.4692608572082319,0.4648739764797476,0.4664744884842983,0.4656198877292479,0.4641800011907356,0.464940500597321,0.4657286556155581,0.4649067243099325
BachChoralHarmony,V2,5665,0.4517,0.0621,1.0,206.0,53.283,48.0,37.3539,0.9612,0.9489,25.0,50.0,0.0713,0.0713,0.0451,0.0451,0.0599,0.0599,4.8668,0.0025,RandomForest,0.480924690703239,0.4796318315930163,0.4786776099831854,0.4793603551474447,0.4814693019075522,0.4783494176624867,0.4803936734328707,0.4818542991751043,0.4774691272445004,0.4971628245188926,0.5005446250282204,0.496679228068231,0.495417348282291,0.496536675900146,0.4959723730549,0.493680774056787,0.4897845365427258,0.4979035750057368
