name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_mlp
car,doors,1728.0,0.5226,0.3588,1.1473,0.0036,0.6664,1.097,2.0067,1.9382,1.3908,0.6917,0.2063,1.0,4.0,DecisionTree,0.6860423824148001,0.6923296991786186,0.7120184130881341,0.7152335460630757
car,doors,1728.0,0.5226,0.3588,1.1473,0.0036,0.6664,1.097,2.0067,1.9382,1.3908,0.6917,0.2063,1.0,4.0,LogisticRegression,0.6874802672334621,0.7008661655375312,0.6826735909094764,0.692648801738916
car,doors,1728.0,0.5226,0.3588,1.1473,0.0036,0.6664,1.097,2.0067,1.9382,1.3908,0.6917,0.2063,1.0,4.0,KNN,0.6850295303093578,0.6884639577063697,0.6848912855494169,0.7070691374238969
car,doors,1728.0,0.5226,0.3588,1.1473,0.0036,0.6664,1.097,2.0067,1.9382,1.3908,0.6917,0.2063,1.0,4.0,RandomForest,0.6838949176482343,0.6917161425440242,0.6962894625159604,0.7145284567625492
car,doors,1728.0,0.5226,0.3588,1.1473,0.0036,0.6664,1.097,2.0067,1.9382,1.3908,0.6917,0.2063,1.0,4.0,AdaBoost,0.6729304095004722,0.6406203698890285,0.6880471448470956,0.6787430564617969
car,doors,1728.0,0.5226,0.3588,1.1473,0.0036,0.6664,1.097,2.0067,1.9382,1.3908,0.6917,0.2063,1.0,4.0,SVC,0.62382995258966,0.6848467574425459,0.6639464046258803,0.6534396876016768
car,doors,1728.0,0.4421,0.3589,1.1197,0.0031,0.6664,1.0972,1.0749,1.9616,1.4001,0.6833,0.1965,1.0,4.0,DecisionTree,0.7247430703068164,0.7186418254158626,0.7020940845661927,0.7069724065621265
car,doors,1728.0,0.4421,0.3589,1.1197,0.0031,0.6664,1.0972,1.0749,1.9616,1.4001,0.6833,0.1965,1.0,4.0,LogisticRegression,0.6986725968868451,0.6953458394922059,0.6966026837648215,0.7093012996863072
car,doors,1728.0,0.4421,0.3589,1.1197,0.0031,0.6664,1.0972,1.0749,1.9616,1.4001,0.6833,0.1965,1.0,4.0,KNN,0.7036985521262952,0.6858023709499005,0.6925285707955734,0.6827025087196984
car,doors,1728.0,0.4421,0.3589,1.1197,0.0031,0.6664,1.0972,1.0749,1.9616,1.4001,0.6833,0.1965,1.0,4.0,RandomForest,0.7131470108094272,0.7173059139399424,0.7020940845661927,0.7020940845661927
car,doors,1728.0,0.4421,0.3589,1.1197,0.0031,0.6664,1.0972,1.0749,1.9616,1.4001,0.6833,0.1965,1.0,4.0,AdaBoost,0.7046121463155933,0.6652991824207681,0.6752783237121156,0.6810103325794293
car,doors,1728.0,0.4421,0.3589,1.1197,0.0031,0.6664,1.0972,1.0749,1.9616,1.4001,0.6833,0.1965,1.0,4.0,SVC,0.6946262001899126,0.7182671246681961,0.6927755955765607,0.6927755955765607
car,doors,1728.0,0.3889,0.3419,1.0556,0.0028,0.6671,1.0984,0.5729,2.0028,1.4152,0.6688,0.1815,1.0,4.0,DecisionTree,0.72295578503797,0.72295578503797,0.722212656437339,0.7298060198665103
car,doors,1728.0,0.3889,0.3419,1.0556,0.0028,0.6671,1.0984,0.5729,2.0028,1.4152,0.6688,0.1815,1.0,4.0,LogisticRegression,0.7162081105827669,0.7225157211961174,0.70422528159007,0.7208679752197765
car,doors,1728.0,0.3889,0.3419,1.0556,0.0028,0.6671,1.0984,0.5729,2.0028,1.4152,0.6688,0.1815,1.0,4.0,KNN,0.7081549387582877,0.7072812638661824,0.7060115126095653,0.7258597062868494
car,doors,1728.0,0.3889,0.3419,1.0556,0.0028,0.6671,1.0984,0.5729,2.0028,1.4152,0.6688,0.1815,1.0,4.0,RandomForest,0.7327509518438434,0.7289070681646261,0.7245935008995669,0.7339215148189192
car,doors,1728.0,0.3889,0.3419,1.0556,0.0028,0.6671,1.0984,0.5729,2.0028,1.4152,0.6688,0.1815,1.0,4.0,AdaBoost,0.6892979409953388,0.6892979409953388,0.662594618510202,0.6892979409953388
car,doors,1728.0,0.3889,0.3419,1.0556,0.0028,0.6671,1.0984,0.5729,2.0028,1.4152,0.6688,0.1815,1.0,4.0,SVC,0.7057284169436457,0.714885839598404,0.6905514471175731,0.7293199991016796
car,doors,1728.0,0.3519,0.3393,1.0497,0.0027,0.6671,1.0984,0.8304,1.9696,1.4031,0.6805,0.1933,1.0,4.0,DecisionTree,0.7380206696572155,0.7549187548679235,0.7237725381218587,0.7237725381218587
car,doors,1728.0,0.3519,0.3393,1.0497,0.0027,0.6671,1.0984,0.8304,1.9696,1.4031,0.6805,0.1933,1.0,4.0,LogisticRegression,0.7283221322633346,0.7133647570291297,0.7174388734179165,0.7195677788703512
car,doors,1728.0,0.3519,0.3393,1.0497,0.0027,0.6671,1.0984,0.8304,1.9696,1.4031,0.6805,0.1933,1.0,4.0,KNN,0.7141963117791849,0.7226094541854939,0.6963332013326682,0.7169975073712666
car,doors,1728.0,0.3519,0.3393,1.0497,0.0027,0.6671,1.0984,0.8304,1.9696,1.4031,0.6805,0.1933,1.0,4.0,RandomForest,0.7436332499592798,0.7528119643723169,0.7297067338864567,0.7272539290676477
car,doors,1728.0,0.3519,0.3393,1.0497,0.0027,0.6671,1.0984,0.8304,1.9696,1.4031,0.6805,0.1933,1.0,4.0,AdaBoost,0.697366182737117,0.7196185146735783,0.6913915926512334,0.6913915926512334
car,doors,1728.0,0.3519,0.3393,1.0497,0.0027,0.6671,1.0984,0.8304,1.9696,1.4031,0.6805,0.1933,1.0,4.0,SVC,0.7322251952202298,0.7532841497820115,0.7251286510126155,0.7209554927304008
car,doors,1728.0,0.3032,0.3372,1.0175,0.0025,0.6672,1.0986,1.3255,1.9942,1.4121,0.6718,0.1844,1.0,4.0,DecisionTree,0.7424798210510636,0.7341952850599269,0.7403771883555754,0.7337092006193731
car,doors,1728.0,0.3032,0.3372,1.0175,0.0025,0.6672,1.0986,1.3255,1.9942,1.4121,0.6718,0.1844,1.0,4.0,LogisticRegression,0.7177359385360278,0.7175454301643585,0.7310158465084868,0.7154525432867549
car,doors,1728.0,0.3032,0.3372,1.0175,0.0025,0.6672,1.0986,1.3255,1.9942,1.4121,0.6718,0.1844,1.0,4.0,KNN,0.6939307732398595,0.7043727040015699,0.6957079939002336,0.718856716664903
