name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
cancer,Uniformity_of_Cell_Size,683.0,0.5329,0.0313,1.0,10.0,3.0125,1.0,3.0523,1.3202,0.2606,0.0,3.0,0.6805,0.7768,0.6121,0.6284,0.7246,0.7324,1.5398,0.7502,DecisionTree,0.9624145215053358,0.9624145215053358,0.9513581695742697,0.9598541909459554,0.9623571429919957,0.9587405172709759,0.9525525239624182,0.9427761860870865,0.9587440699739013
cancer,Uniformity_of_Cell_Size,683.0,0.5329,0.0313,1.0,10.0,3.0125,1.0,3.0523,1.3202,0.2606,0.0,3.0,0.6805,0.7768,0.6121,0.6284,0.7246,0.7324,1.5398,0.7502,LogisticRegression,0.9433724341277131,0.9433724341277131,0.937163683163305,0.9434375468081483,0.9408613713215713,0.9433724341277131,0.9446332123949458,0.931100200303138,0.9446332123949458
cancer,Uniformity_of_Cell_Size,683.0,0.5329,0.0313,1.0,10.0,3.0125,1.0,3.0523,1.3202,0.2606,0.0,3.0,0.6805,0.7768,0.6121,0.6284,0.7246,0.7324,1.5398,0.7502,KNN,0.9502252589924637,0.9502252589924637,0.9502953441321476,0.9563647645492187,0.9453410978052011,0.9502252589924637,0.9539189507672123,0.9429453828469472,0.9526941846710894
cancer,Uniformity_of_Cell_Size,683.0,0.5329,0.0313,1.0,10.0,3.0125,1.0,3.0523,1.3202,0.2606,0.0,3.0,0.6805,0.7768,0.6121,0.6284,0.7246,0.7324,1.5398,0.7502,RandomForest,0.9598946932518972,0.9598946932518972,0.9624065170988194,0.9636163747756755,0.9648007111165264,0.9598946932518972,0.9648359776556379,0.9490343031899442,0.9623584743073526
cancer,Uniformity_of_Cell_Size,683.0,0.5329,0.0313,1.0,10.0,3.0125,1.0,3.0523,1.3202,0.2606,0.0,3.0,0.6805,0.7768,0.6121,0.6284,0.7246,0.7324,1.5398,0.7502,AdaBoost,0.9561483878564065,0.9561483878564065,0.9461785997737038,0.948821368905074,0.9500471048382426,0.9561483878564065,0.9499068496287846,0.9387694598454805,0.9498860911498864
cancer,Uniformity_of_Cell_Size,683.0,0.5329,0.0313,1.0,10.0,3.0125,1.0,3.0523,1.3202,0.2606,0.0,3.0,0.6805,0.7768,0.6121,0.6284,0.7246,0.7324,1.5398,0.7502,SVC,0.962383161416376,0.962383161416376,0.9526308728644981,0.9599438195155587,0.9574632929022353,0.962383161416376,0.9586927291413057,0.9477827804804105,0.9636234570402182
cancer,Uniformity_of_Cell_Size,683.0,0.4187,0.0252,1.0,10.0,3.0504,1.0,3.0417,1.2953,0.2302,0.0,3.0,0.6657,0.7494,0.5954,0.6401,0.708,0.7485,1.5669,0.9676,DecisionTree,0.9336895810984678,0.9336895810984678,0.9230067367560503,0.9352946246389311,0.9312081184875849,0.9336895810984678,0.9266689888950955,0.9416879972302515,0.9363659071517672
cancer,Uniformity_of_Cell_Size,683.0,0.4187,0.0252,1.0,10.0,3.0504,1.0,3.0417,1.2953,0.2302,0.0,3.0,0.6657,0.7494,0.5954,0.6401,0.708,0.7485,1.5669,0.9676,LogisticRegression,0.9434285870992443,0.9434285870992443,0.9409048038910166,0.9422302548075949,0.9470667730888733,0.9434285870992443,0.9506935919965783,0.9385889539153878,0.9421678088320116
cancer,Uniformity_of_Cell_Size,683.0,0.4187,0.0252,1.0,10.0,3.0504,1.0,3.0417,1.2953,0.2302,0.0,3.0,0.6657,0.7494,0.5954,0.6401,0.708,0.7485,1.5669,0.9676,KNN,0.950099240966797,0.950099240966797,0.9488710313742261,0.9465097575862947,0.9488689604508496,0.950099240966797,0.9524932373252133,0.9475446664632488,0.9476957912236864
cancer,Uniformity_of_Cell_Size,683.0,0.4187,0.0252,1.0,10.0,3.0504,1.0,3.0417,1.2953,0.2302,0.0,3.0,0.6657,0.7494,0.5954,0.6401,0.708,0.7485,1.5669,0.9676,RandomForest,0.945188815275686,0.945188815275686,0.9488342756078748,0.9428294140168809,0.9464052003218341,0.9463748721828744,0.94151018048909,0.9549199696268482,0.9464618570996799
cancer,Uniformity_of_Cell_Size,683.0,0.4187,0.0252,1.0,10.0,3.0504,1.0,3.0417,1.2953,0.2302,0.0,3.0,0.6657,0.7494,0.5954,0.6401,0.708,0.7485,1.5669,0.9676,AdaBoost,0.942357380211608,0.942357380211608,0.9446854502304978,0.9411861436739222,0.9424486616744321,0.942357380211608,0.9499192709711917,0.949831652974562,0.9447806240924159
cancer,Uniformity_of_Cell_Size,683.0,0.4187,0.0252,1.0,10.0,3.0504,1.0,3.0417,1.2953,0.2302,0.0,3.0,0.6657,0.7494,0.5954,0.6401,0.708,0.7485,1.5669,0.9676,SVC,0.9463121481335629,0.9463121481335629,0.9464424885444667,0.9378352563425472,0.9463086723577578,0.9451113678725942,0.9438160407514026,0.9512224764168992,0.9463813291265336
cancer,Uniformity_of_Cell_Size,683.0,0.3997,0.0244,1.0,10.0,3.1244,1.0,2.9831,1.2097,0.1064,0.0,4.0,0.7055,0.7813,0.6266,0.6736,0.7461,0.782,1.6369,0.7048,DecisionTree,0.9485399681504018,0.9485399681504018,0.9397632231666843,0.9361290514129644,0.9396890339885544,0.9485399681504018,0.9340865195593244,0.9377032086067545,0.9449902265543848
cancer,Uniformity_of_Cell_Size,683.0,0.3997,0.0244,1.0,10.0,3.1244,1.0,2.9831,1.2097,0.1064,0.0,4.0,0.7055,0.7813,0.6266,0.6736,0.7461,0.782,1.6369,0.7048,LogisticRegression,0.9406507214065167,0.9406507214065167,0.9456828786776024,0.9444056369228381,0.946909496641589,0.9406507214065167,0.939450963464382,0.9323368220580706,0.9406630571847542
cancer,Uniformity_of_Cell_Size,683.0,0.3997,0.0244,1.0,10.0,3.1244,1.0,2.9831,1.2097,0.1064,0.0,4.0,0.7055,0.7813,0.6266,0.6736,0.7461,0.782,1.6369,0.7048,KNN,0.9451373795252075,0.9451373795252075,0.9477503785052837,0.9476898217605254,0.9452315538861424,0.9451373795252075,0.9464495925593579,0.9327937329797711,0.9475933074261325
cancer,Uniformity_of_Cell_Size,683.0,0.3997,0.0244,1.0,10.0,3.1244,1.0,2.9831,1.2097,0.1064,0.0,4.0,0.7055,0.7813,0.6266,0.6736,0.7461,0.782,1.6369,0.7048,RandomForest,0.9510227379614197,0.9510227379614197,0.9525892796018428,0.9549639338059712,0.9437714901529122,0.9510227379614197,0.95111357530654,0.9438723425672257,0.9474749938417167
cancer,Uniformity_of_Cell_Size,683.0,0.3997,0.0244,1.0,10.0,3.1244,1.0,2.9831,1.2097,0.1064,0.0,4.0,0.7055,0.7813,0.6266,0.6736,0.7461,0.782,1.6369,0.7048,AdaBoost,0.9485762145201045,0.9485762145201045,0.940018247182569,0.9436426037177332,0.9435982447490848,0.9485762145201045,0.9448911168362447,0.94962682337162,0.9449815869443365
cancer,Uniformity_of_Cell_Size,683.0,0.3997,0.0244,1.0,10.0,3.1244,1.0,2.9831,1.2097,0.1064,0.0,4.0,0.7055,0.7813,0.6266,0.6736,0.7461,0.782,1.6369,0.7048,SVC,0.9462564777334384,0.9462564777334384,0.9476128530191251,0.946293070059845,0.946277587740596,0.9462564777334384,0.9438050501556556,0.9414102316687385,0.9450938050023903
cancer,Uniformity_of_Cell_Size,683.0,0.3324,0.0219,1.0,10.0,3.3553,1.0,3.229,1.0818,-0.3545,0.0,4.0,0.6788,0.7597,0.6121,0.6421,0.7331,0.7561,1.6358,1.0095,DecisionTree,0.9389245574039238,0.9389245574039238,0.9463681416590339,0.9413006898297689,0.9511727287401051,0.9389245574039238,0.9471958941912423,0.9441316109749596,0.9366371988429436
cancer,Uniformity_of_Cell_Size,683.0,0.3324,0.0219,1.0,10.0,3.3553,1.0,3.229,1.0818,-0.3545,0.0,4.0,0.6788,0.7597,0.6121,0.6421,0.7331,0.7561,1.6358,1.0095,LogisticRegression,0.9507886054474775,0.9507886054474775,0.9583041060291251,0.9607592578408858,0.9607592578408858,0.9507886054474775,0.9520396211339639,0.9409851863824027,0.9507886054474775
cancer,Uniformity_of_Cell_Size,683.0,0.3324,0.0219,1.0,10.0,3.3553,1.0,3.229,1.0818,-0.3545,0.0,4.0,0.6788,0.7597,0.6121,0.6421,0.7331,0.7561,1.6358,1.0095,KNN,0.9598116087790467,0.9598116087790467,0.9586191970710201,0.9585610816877512,0.9633263420704923,0.9598116087790467,0.9610711051312293,0.9524777023578774,0.9611118003826099
cancer,Uniformity_of_Cell_Size,683.0,0.3324,0.0219,1.0,10.0,3.3553,1.0,3.229,1.0818,-0.3545,0.0,4.0,0.6788,0.7597,0.6121,0.6421,0.7331,0.7561,1.6358,1.0095,RandomForest,0.9561934294651752,0.9561934294651752,0.9574528484222921,0.9586436388519691,0.956219679292276,0.9549455891966765,0.9537179413660362,0.9465976478278314,0.9549263343834102
cancer,Uniformity_of_Cell_Size,683.0,0.3324,0.0219,1.0,10.0,3.3553,1.0,3.229,1.0818,-0.3545,0.0,4.0,0.6788,0.7597,0.6121,0.6421,0.7331,0.7561,1.6358,1.0095,AdaBoost,0.9484838372656934,0.9484838372656934,0.9508963229836062,0.9447391207060429,0.9520815908519423,0.9484838372656934,0.9422469007785252,0.9423572198343576,0.9483862240620601
cancer,Uniformity_of_Cell_Size,683.0,0.3324,0.0219,1.0,10.0,3.3553,1.0,3.229,1.0818,-0.3545,0.0,4.0,0.6788,0.7597,0.6121,0.6421,0.7331,0.7561,1.6358,1.0095,SVC,0.961016636651761,0.961016636651761,0.962251333938227,0.9598032801502038,0.9609935479625221,0.961016636651761,0.9537470947128506,0.9488811772818834,0.9597687963832622
cancer,Uniformity_of_Cell_Size,683.0,0.2943,0.0207,1.0,10.0,3.2344,1.0,3.1611,1.1713,-0.1297,0.0,4.0,0.6854,0.7607,0.6057,0.6451,0.7238,0.7561,1.6195,0.9894,DecisionTree,0.948647567074242,0.948647567074242,0.9474109379111831,0.9485230816178079,0.954717993819105,0.948647567074242,0.9449513883777931,0.9534539655600232,0.9410720733211239
cancer,Uniformity_of_Cell_Size,683.0,0.2943,0.0207,1.0,10.0,3.2344,1.0,3.1611,1.1713,-0.1297,0.0,4.0,0.6854,0.7607,0.6057,0.6451,0.7238,0.7561,1.6195,0.9894,LogisticRegression,0.9457538075839429,0.9457538075839429,0.9445131869256369,0.9507886054474775,0.9495508122096228,0.9457538075839429,0.9457538075839429,0.941963052886932,0.9457538075839429
cancer,Uniformity_of_Cell_Size,683.0,0.2943,0.0207,1.0,10.0,3.2344,1.0,3.1611,1.1713,-0.1297,0.0,4.0,0.6854,0.7607,0.6057,0.6451,0.7238,0.7561,1.6195,0.9894,KNN,0.9573980413951376,0.9573980413951376,0.9598889119851818,0.958641071716683,0.9573791709475112,0.9573980413951376,0.9561629338770465,0.9573298886660273,0.9598406977175732
cancer,Uniformity_of_Cell_Size,683.0,0.2943,0.0207,1.0,10.0,3.2344,1.0,3.1611,1.1713,-0.1297,0.0,4.0,0.6854,0.7607,0.6057,0.6451,0.7238,0.7561,1.6195,0.9894,RandomForest,0.9596907665535267,0.9596907665535267,0.9610534366340863,0.9634418038248601,0.9622580144199884,0.9596907665535267,0.9585791455532192,0.9536246537487171,0.9609958499674852
cancer,Uniformity_of_Cell_Size,683.0,0.2943,0.0207,1.0,10.0,3.2344,1.0,3.1611,1.1713,-0.1297,0.0,4.0,0.6854,0.7607,0.6057,0.6451,0.7238,0.7561,1.6195,0.9894,AdaBoost,0.9447288411950443,0.9447288411950443,0.9446831691030075,0.9423062618891588,0.9435802800950668,0.9447288411950443,0.9410575052297296,0.9409791107869274,0.9409931026879439
cancer,Uniformity_of_Cell_Size,683.0,0.2943,0.0207,1.0,10.0,3.2344,1.0,3.1611,1.1713,-0.1297,0.0,4.0,0.6854,0.7607,0.6057,0.6451,0.7238,0.7561,1.6195,0.9894,SVC,0.9572843354972849,0.9572843354972849,0.9573854261787101,0.9562163851922465,0.9586614418959936,0.9572843354972849,0.9536966329514629,0.9537214548532822,0.9536186028633458
cancer,Uniformity_of_Cell_Size,683.0,0.2299,0.019,1.0,10.0,3.1312,1.0,3.0615,1.2308,0.0679,0.0,4.0,0.7055,0.7753,0.6051,0.6748,0.7256,0.7929,1.6194,0.9564,DecisionTree,0.9351401478146261,0.9351401478146261,0.9512987442288868,0.9437011391312868,0.9450198310918811,0.9351401478146261,0.9350605295592469,0.9427659217661933,0.9438128871692337
cancer,Uniformity_of_Cell_Size,683.0,0.2299,0.019,1.0,10.0,3.1312,1.0,3.0615,1.2308,0.0679,0.0,4.0,0.7055,0.7753,0.6051,0.6748,0.7256,0.7929,1.6194,0.9564,LogisticRegression,0.9407713818999783,0.9407713818999783,0.9395369672367315,0.9458279979012494,0.9458279979012494,0.9407713818999783,0.9407713818999783,0.9358711469658857,0.9407713818999783
cancer,Uniformity_of_Cell_Size,683.0,0.2299,0.019,1.0,10.0,3.1312,1.0,3.0615,1.2308,0.0679,0.0,4.0,0.7055,0.7753,0.6051,0.6748,0.7256,0.7929,1.6194,0.9564,KNN,0.9463673052050745,0.9463673052050745,0.9451674175781049,0.9488456056575358,0.950037058711467,0.9463673052050745,0.9536401666436509,0.940052866632744,0.9500244035218854
cancer,Uniformity_of_Cell_Size,683.0,0.2299,0.019,1.0,10.0,3.1312,1.0,3.0615,1.2308,0.0679,0.0,4.0,0.7055,0.7753,0.6051,0.6748,0.7256,0.7929,1.6194,0.9564,RandomForest,0.9489022105782542,0.9489022105782542,0.9489421577049081,0.9501663732727891,0.9451760481871897,0.9489022105782542,0.9463718799460585,0.937803959214947,0.9501398089184987
cancer,Uniformity_of_Cell_Size,683.0,0.2299,0.019,1.0,10.0,3.1312,1.0,3.0615,1.2308,0.0679,0.0,4.0,0.7055,0.7753,0.6051,0.6748,0.7256,0.7929,1.6194,0.9564,AdaBoost,0.9337957372420911,0.9337957372420911,0.9399426033827727,0.9500176972308817,0.9461998936892249,0.9337957372420911,0.9375085394880752,0.9360289851153253,0.9350013845627991
cancer,Uniformity_of_Cell_Size,683.0,0.2299,0.019,1.0,10.0,3.1312,1.0,3.0615,1.2308,0.0679,0.0,4.0,0.7055,0.7753,0.6051,0.6748,0.7256,0.7929,1.6194,0.9564,SVC,0.9401247326172248,0.9401247326172248,0.9451348523670464,0.9450971957610512,0.9438436818820378,0.9401247326172248,0.9339379713808744,0.9351887858802155,0.9388628300211204
cancer,Uniformity_of_Cell_Size,683.0,0.2138,0.0186,1.0,10.0,3.2104,1.0,3.0749,1.1737,-0.0479,0.0,4.0,0.6838,0.742,0.5976,0.6483,0.7179,0.7631,1.6513,0.9705,DecisionTree,0.952370490087945,0.952370490087945,0.9485368437051149,0.9474212256121796,0.9573424712417193,0.952370490087945,0.9525885469482346,0.9488136927995067,0.9438341757996203
cancer,Uniformity_of_Cell_Size,683.0,0.2138,0.0186,1.0,10.0,3.2104,1.0,3.0749,1.1737,-0.0479,0.0,4.0,0.6838,0.742,0.5976,0.6483,0.7179,0.7631,1.6513,0.9705,LogisticRegression,0.9519472715588957,0.9519472715588957,0.9519472715588957,0.9532030509245863,0.9532030509245863,0.9519472715588957,0.9519472715588957,0.9470047734751905,0.950686493291663
cancer,Uniformity_of_Cell_Size,683.0,0.2138,0.0186,1.0,10.0,3.2104,1.0,3.0749,1.1737,-0.0479,0.0,4.0,0.6838,0.742,0.5976,0.6483,0.7179,0.7631,1.6513,0.9705,KNN,0.9513060666165762,0.9513060666165762,0.9537449746889799,0.9525244151024681,0.9525053841679798,0.9513060666165762,0.9526084524838283,0.9537994263441161,0.951388628440831
cancer,Uniformity_of_Cell_Size,683.0,0.2138,0.0186,1.0,10.0,3.2104,1.0,3.0749,1.1737,-0.0479,0.0,4.0,0.6838,0.742,0.5976,0.6483,0.7179,0.7631,1.6513,0.9705,RandomForest,0.9585850794143806,0.9585850794143806,0.9597811990973257,0.9597811990973257,0.9573917297484379,0.9585850794143806,0.9501269364297045,0.94767736048839,0.9500768178423504
cancer,Uniformity_of_Cell_Size,683.0,0.2138,0.0186,1.0,10.0,3.2104,1.0,3.0749,1.1737,-0.0479,0.0,4.0,0.6838,0.742,0.5976,0.6483,0.7179,0.7631,1.6513,0.9705,AdaBoost,0.9534215117965934,0.9534215117965934,0.9473025441960505,0.945998405340204,0.9473507508961871,0.9534215117965934,0.9497319079204893,0.9361065699853326,0.947297164538516
cancer,Uniformity_of_Cell_Size,683.0,0.2138,0.0186,1.0,10.0,3.2104,1.0,3.0749,1.1737,-0.0479,0.0,4.0,0.6838,0.742,0.5976,0.6483,0.7179,0.7631,1.6513,0.9705,SVC,0.956154383449171,0.956154383449171,0.9587643147783893,0.9598673964908535,0.9599172658488382,0.956154383449171,0.9512733397375333,0.9476128578654512,0.9525392141274696
cancer,Uniformity_of_Cell_Size,683.0,0.1654,0.0175,1.0,10.0,3.2526,1.0,3.0767,1.1562,-0.0777,0.0,4.0,0.6705,0.75,0.6065,0.6438,0.7319,0.7604,1.6828,0.9595,DecisionTree,0.9499209760548559,0.9499209760548559,0.951220953221769,0.9462311558469308,0.9499244832805006,0.9499209760548559,0.9426330302635385,0.9315756210714536,0.9414268201020926
cancer,Uniformity_of_Cell_Size,683.0,0.1654,0.0175,1.0,10.0,3.2526,1.0,3.0767,1.1562,-0.0777,0.0,4.0,0.6705,0.75,0.6065,0.6438,0.7319,0.7604,1.6828,0.9595,LogisticRegression,0.9444399005640207,0.9444399005640207,0.9444399005640207,0.9469729216844756,0.9457171423187849,0.9444399005640207,0.9444399005640207,0.9406865725625899,0.9444399005640207
cancer,Uniformity_of_Cell_Size,683.0,0.1654,0.0175,1.0,10.0,3.2526,1.0,3.0767,1.1562,-0.0777,0.0,4.0,0.6705,0.75,0.6065,0.6438,0.7319,0.7604,1.6828,0.9595,KNN,0.9464574215988993,0.9464574215988993,0.9477321684212389,0.9452688243019595,0.9489654940148415,0.9464574215988993,0.94888580742397,0.9427093034289501,0.9463971244690509
cancer,Uniformity_of_Cell_Size,683.0,0.1654,0.0175,1.0,10.0,3.2526,1.0,3.0767,1.1562,-0.0777,0.0,4.0,0.6705,0.75,0.6065,0.6438,0.7319,0.7604,1.6828,0.9595,RandomForest,0.9487794854323184,0.9487794854323184,0.949997938763515,0.9536840602220144,0.949997938763515,0.9487794854323184,0.9463362286083029,0.9451835617123977,0.9500372793833375
cancer,Uniformity_of_Cell_Size,683.0,0.1654,0.0175,1.0,10.0,3.2526,1.0,3.0767,1.1562,-0.0777,0.0,4.0,0.6705,0.75,0.6065,0.6438,0.7319,0.7604,1.6828,0.9595,AdaBoost,0.9497784067170558,0.9497784067170558,0.9535757909366498,0.9523154037151059,0.9523413217574256,0.9497784067170558,0.9423652204725771,0.9411846356735813,0.9534989745533768
cancer,Uniformity_of_Cell_Size,683.0,0.1654,0.0175,1.0,10.0,3.2526,1.0,3.0767,1.1562,-0.0777,0.0,4.0,0.6705,0.75,0.6065,0.6438,0.7319,0.7604,1.6828,0.9595,SVC,0.945205774753045,0.945205774753045,0.9476533577031316,0.9488497536596667,0.9489111516541507,0.945205774753045,0.9438325368544539,0.9427458688816424,0.945205774753045
