name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177.0,0.4965,0.3723,1.2158,0.0014,0.6646,1.0951,1.3414,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22076140915649117,0.21969746200036286,0.217159491318484,0.21906880459294947,0.22063741245225194,0.21864918663565983,0.21403921195285455,0.21969746200036286,0.21969746200036286,0.2220614814573847,0.21772859820661694,0.21815687376157783,0.22600468991855005
abalone,'Sex',4177.0,0.4965,0.3723,1.2158,0.0014,0.6646,1.0951,1.3414,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.21254300954200825,0.21478891705962205,0.22330357881393653,0.21669387810159157,0.21357915050581602,0.22091027531852558,0.21122295640921612,0.21478891705962205,0.21478891705962205,0.21561441763329442,0.2127921754828515,0.2038095882078126,0.21057901399393975
abalone,'Sex',4177.0,0.4357,0.3827,1.251,0.0013,0.6633,1.0932,2.331,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22150779332632262,0.22119823560732216,0.22507681847442812,0.21254165328883928,0.21254165328883928,0.22066064586825695,0.22371954959237195,0.22119823560732216,0.22119823560732216,0.22532067123478433,0.22414742992960635,0.22027197271424628,0.22015901521934217
abalone,'Sex',4177.0,0.4357,0.3827,1.251,0.0013,0.6633,1.0932,2.331,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.2055021277720518,0.21146605058991286,0.20941301105181045,0.21768156434780467,0.21768156434780467,0.2100463131834886,0.21560566402684983,0.21146605058991286,0.21146605058991286,0.21428284876922166,0.21760852224378704,0.2126483693059676,0.20790323998957244
abalone,'Sex',4177.0,0.4156,0.3703,1.1879,0.0012,0.6649,1.0956,1.8964,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21577699886962742,0.22092635260867963,0.21632859112905858,0.2200860047164579,0.21411312718674336,0.22097135472651688,0.22374014216931964,0.22092635260867963,0.22092635260867963,0.22244820746387636,0.22079162874849056,0.21980395245969647,0.22109974625008452
abalone,'Sex',4177.0,0.4156,0.3703,1.1879,0.0012,0.6649,1.0956,1.8964,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.2101222134976795,0.21701451312921452,0.2105135198821404,0.21804773289155596,0.218707303325951,0.2219514536788307,0.21842678352087208,0.21701451312921452,0.21701451312921452,0.220716859265846,0.2147260025334926,0.21062725434740115,0.21784068203921358
abalone,'Sex',4177.0,0.3517,0.3711,1.181,0.0011,0.6648,1.0955,11.4391,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21516179168998523,0.21806395141216556,0.21715391318088387,0.22051670015456049,0.22051670015456049,0.2171253154130909,0.2207181364479814,0.21806395141216556,0.21806395141216556,0.2184038526028194,0.21559489663805215,0.21459514434895222,0.22219795011580065
abalone,'Sex',4177.0,0.3517,0.3711,1.181,0.0011,0.6648,1.0955,11.4391,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.2149179986678318,0.2127942140178743,0.2154493303394552,0.2199198960152915,0.2199198960152915,0.20768363248512187,0.22106168281807892,0.2127942140178743,0.2127942140178743,0.2130569678172582,0.2102853752953205,0.21207641241303277,0.22158783954793346
abalone,'Sex',4177.0,0.2949,0.3681,1.1821,0.001,0.665,1.0959,4.2543,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21709515374474225,0.2150872345752816,0.21769301801271135,0.22080185422736895,0.221076293234017,0.2276494810907858,0.22794679658141204,0.2150872345752816,0.2150872345752816,0.22677360868878965,0.22737471038209314,0.22036789926003658,0.22877904480090275
abalone,'Sex',4177.0,0.2949,0.3681,1.1821,0.001,0.665,1.0959,4.2543,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.21348435105527014,0.21905490617170476,0.21228151912665247,0.21859116571379933,0.21169985052851492,0.2254316725408655,0.22048640835099503,0.21905490617170476,0.21905490617170476,0.22501060838710638,0.22964854729987733,0.2198690456694926,0.21643895919886885
