name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665.0,0.4902,0.0644,1.0,205.0,53.4131,47.0,37.3182,0.9075,0.6935,25.0,51.0,0.0482,0.0482,0.0305,0.0305,0.0406,0.0406,4.8683,0.0027,MLP,0.5011030526480774,0.5003803822543244,0.5008027746175445,0.5037870734440495,0.5002041456383064,0.5002557515968137,0.0427665446579553,0.0428100063314084,0.5003803822543244,0.5007768430053936,0.5007089486014615,0.4996132091732453,0.5008791740139352,0.5004935734216678,0.501955293166346,0.4976687838561169,0.4971131846419973,0.500068299591777
BachChoralHarmony,V2,5665.0,0.4902,0.0644,1.0,205.0,53.4131,47.0,37.3182,0.9075,0.6935,25.0,51.0,0.0482,0.0482,0.0305,0.0305,0.0406,0.0406,4.8683,0.0027,TabNet,0.4757089281471027,0.474759200289793,0.4761466541740654,0.4744809673098398,0.477498415810996,0.4762333605322028,0.043361054078683,0.0426635564363831,0.4746305147558491,0.4745766651602451,0.4759920485523624,0.4762894622990392,0.4780713171786951,0.4770030195108808,0.475616140211073,0.4732882087326343,0.4758520981360109,0.4757456461335734
BachChoralHarmony,V2,5665.0,0.4542,0.0608,1.0,207.0,52.6953,47.0,37.0594,0.9684,0.9377,25.0,50.0,0.0769,0.0769,0.0502,0.0502,0.0666,0.0666,4.8573,0.0027,MLP,0.498828631112164,0.4967771622155484,0.4978932350264672,0.498264021445298,0.4961476936980616,0.4967954197173398,0.0436811293097396,0.0412765737937382,0.4967771622155484,0.4977822508819965,0.4964775680878063,0.495555257859044,0.496862599416124,0.4961699188624502,0.4968412161189984,0.4967986850304704,0.495369935164076,0.4965294497505628
BachChoralHarmony,V2,5665.0,0.4542,0.0608,1.0,207.0,52.6953,47.0,37.0594,0.9684,0.9377,25.0,50.0,0.0769,0.0769,0.0502,0.0502,0.0666,0.0666,4.8573,0.0027,TabNet,0.4749015839792418,0.4764508400357618,0.4792174548329626,0.4772088709122836,0.4768264562862812,0.4761356873095071,0.0423010707880051,0.0414456183433588,0.4764945134041807,0.4741435132248507,0.4753924153371859,0.475358651035083,0.4752900652598868,0.4757588890125589,0.477175811590884,0.4770862334902951,0.475780497580709,0.4758113904016703
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,MLP,0.4974783027056172,0.4977829943823905,0.4993670373147518,0.5002418760657342,0.4993354451293815,0.5005856579571586,0.0381080892278385,0.0373916147880659,0.4979048151194218,0.4971049239762162,0.4992889728677532,0.4999041308898165,0.4995615711441027,0.4997238662157472,0.5002942265273506,0.498508821861944,0.4997277469263265,0.5005453179180014
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,TabNet,0.4744647283188273,0.4774601799920427,0.4767972468144165,0.4738470891776513,0.4792242762867564,0.4777226594779535,0.0364121911838899,0.0367820404980917,0.4784750778019867,0.476206595007811,0.477981254709431,0.4771431424504458,0.4763785000811507,0.4792878071609195,0.4774189997459827,0.4777588238669878,0.4763790611650514,0.4799129288459572
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,MLP,0.4977649780557646,0.4997320928345858,0.4983684756310135,0.497460295457251,0.4976434782116495,0.4979149135286254,0.0425290905784321,0.0421388427337398,0.4997320928345858,0.4992512271517509,0.4971740320076988,0.4963302572607517,0.4961723950936799,0.4983617233341269,0.4970354700663495,0.4973737101337094,0.4978978026652083,0.4971803039046851
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,TabNet,0.4735956481020149,0.4770394772557462,0.4767433162312779,0.4748185197610245,0.4740451643356442,0.4754110249555273,0.0430864304170583,0.0430043383490487,0.4746253181004668,0.4745579654313579,0.4739041000493862,0.4747397437050371,0.4752676989637661,0.4754733798159696,0.475431886256496,0.4775102305689092,0.4769354410330966,0.4724735395100409
BachChoralHarmony,V2,5665.0,0.2992,0.0499,1.0,207.0,53.5655,47.5,37.3067,0.9278,0.8429,25.5,51.0,0.0637,0.0637,0.0444,0.0444,0.0593,0.0593,4.8782,0.0024,MLP,0.5003143447931265,0.4984729899390606,0.4984315332391949,0.5003331374464498,0.4975159989885648,0.4995882333818915,0.0409636779393311,0.0409177429949977,0.4984729899390606,0.4988192891105468,0.5004512797820745,0.5003608550553768,0.5004553596806482,0.5007261418231695,0.4993552432198067,0.496640390386449,0.497948160816729,0.4994338362620544
BachChoralHarmony,V2,5665.0,0.2992,0.0499,1.0,207.0,53.5655,47.5,37.3067,0.9278,0.8429,25.5,51.0,0.0637,0.0637,0.0444,0.0444,0.0593,0.0593,4.8782,0.0024,TabNet,0.4715676997644433,0.4733157874503643,0.4757741077960097,0.4754147287605073,0.4740350371064078,0.4737090104225187,0.0412462286771548,0.0420330108817583,0.4734994600667332,0.4766959451186066,0.4745762949665498,0.4744199908205262,0.473107322673501,0.4743821609862238,0.4747450338251106,0.4769628960792164,0.4757906980121434,0.474005401014979
