name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.4929,0.0428,7.6875,0.0209,0.9814,4.0306,0.0011,8.0,0.0,,,8.0,8.0,MLP,0.4251313953655552,0.425853698857883,0.3828735415139403,0.162568858220656,0.3913693601301519,0.211749448152864,0.1478679498112014,0.425853698857883,0.4262280281804559,0.4159747506888265,0.3932808733128862,0.4176719829888703
BachChoralHarmony,V1,5665.0,0.4929,0.0428,7.6875,0.0209,0.9814,4.0306,0.0011,8.0,0.0,,,8.0,8.0,TabNet,0.4073238590648619,0.4008310629531143,0.3619500241151598,0.1596753167948143,0.3736521660204757,0.2045681856193576,0.1445618741509227,0.4008310629531143,0.3969803224877196,0.3948489749932711,0.3770590700515903,0.3928363438418293
BachChoralHarmony,V1,5665.0,0.4478,0.039,5.5455,0.0192,0.9813,4.0296,0.0031,8.0,0.0,,,8.0,8.0,MLP,0.4250983815013814,0.4253366711949763,0.4004418099796551,0.1688411970383599,0.400687147381522,0.2182358903525003,0.1648103033681791,0.4253366711949763,0.4276760685687705,0.4217965121029283,0.4066527410545139,0.4160268992923891
BachChoralHarmony,V1,5665.0,0.4478,0.039,5.5455,0.0192,0.9813,4.0296,0.0031,8.0,0.0,,,8.0,8.0,TabNet,0.405047795904933,0.4028194021135537,0.3762310807369022,0.1561389025394291,0.3816188090687226,0.2121304386673855,0.157245159035997,0.4028194021135537,0.4032216997474755,0.4033336531764026,0.3838328199113806,0.3989849672593633
BachChoralHarmony,V1,5665.0,0.4049,0.04,5.625,0.0178,0.9813,4.031,0.0029,8.0,0.0,,,8.0,8.0,MLP,0.4344963117064476,0.4348802138639444,0.405044247106927,0.1751356053357537,0.4051083912058294,0.2104235030762868,0.1649914284176965,0.4348802138639444,0.4277400807416763,0.429461722856539,0.4033235363630089,0.4334935581156501
BachChoralHarmony,V1,5665.0,0.4049,0.04,5.625,0.0178,0.9813,4.031,0.0029,8.0,0.0,,,8.0,8.0,TabNet,0.4135000727405915,0.4143603320311816,0.3773636693014213,0.1719308676486882,0.3891194582300514,0.205415326887181,0.1589100140103587,0.4143603320311816,0.406302634431191,0.4077188716853329,0.3808389609462671,0.4136396456859065
BachChoralHarmony,V1,5665.0,0.355,0.0364,5.32,0.0164,0.9816,4.0369,0.0033,8.0,0.0,,,8.0,8.0,MLP,0.4411515687672879,0.4438578530675136,0.4073860677828982,0.1680812682822656,0.4300068497221886,0.207158968995508,0.1659350647733794,0.4438578530675136,0.4339369889713042,0.4335653420992232,0.4198690396956236,0.4364456725406775
BachChoralHarmony,V1,5665.0,0.355,0.0364,5.32,0.0164,0.9816,4.0369,0.0033,8.0,0.0,,,8.0,8.0,TabNet,0.418722946812934,0.4162423641395954,0.3820210052305929,0.1646687913160251,0.4006609898837352,0.2054710550834705,0.1600600585296176,0.4162423641395954,0.4084225257448042,0.4079229351958403,0.3941289818446503,0.4087591356626182
BachChoralHarmony,V1,5665.0,0.2879,0.0362,5.2143,0.0149,0.9815,4.0364,0.0062,8.0,0.0,,,8.0,8.0,MLP,0.44912339602014,0.4533290815059685,0.4284146935967312,0.1760776895248159,0.4335509106160639,0.2125226267083546,0.1858822216782146,0.4533290815059685,0.4534831880622606,0.4433153176475279,0.4325811038016794,0.4483124580558313
BachChoralHarmony,V1,5665.0,0.2879,0.0362,5.2143,0.0149,0.9815,4.0364,0.0062,8.0,0.0,,,8.0,8.0,TabNet,0.4328689551226233,0.4274048431879078,0.4066768702166328,0.1798863993535833,0.4128437162638939,0.2094059903641516,0.1804084420895843,0.4274048431879078,0.4278849669936432,0.4231235065799142,0.4082478336364413,0.4237837688320782
BachChoralHarmony,V1,5665.0,0.2466,0.037,4.9375,0.0141,0.9816,4.0396,0.0054,8.0,0.0,,,8.0,8.0,MLP,0.4558686996225005,0.4627421317440823,0.4282906649134369,0.1950363316860318,0.442978741807017,0.2173616115109528,0.1915326824749428,0.4627421317440823,0.4584453702760177,0.4568797970754458,0.4371498985366382,0.448194235702391
BachChoralHarmony,V1,5665.0,0.2466,0.037,4.9375,0.0141,0.9816,4.0396,0.0054,8.0,0.0,,,8.0,8.0,TabNet,0.4410536944445979,0.4367768047744376,0.4061821724950912,0.1909474305849542,0.4210940664807882,0.2112839980519402,0.1833885076776479,0.4367768047744376,0.4407029173219915,0.4380523483712211,0.4166871900749817,0.4212038791080809
