name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
BachChoralHarmony,V1,5665.0,0.4893,0.0418,6.3684,0.0207,0.9811,4.025,0.0022,8.0,0.0,,,8.0,8.0,MLP,0.4169050953832175,0.4178604505423032,0.3976953849636563,0.1651607006241304,0.3978150947129751,0.2176213434926029,0.161948225660519,0.4178604505423032,0.4179308665613879,0.4136590347026776,0.3945504096327348,0.4161991402091599
BachChoralHarmony,V1,5665.0,0.4893,0.0418,6.3684,0.0207,0.9811,4.025,0.0022,8.0,0.0,,,8.0,8.0,TabNet,0.3903543970393057,0.395082948824402,0.3759878247723813,0.1611055114718547,0.3771641683120073,0.2131725395919794,0.1551282737662205,0.395082948824402,0.3895017859272883,0.3934732359408545,0.3734276682933877,0.3917983874872529
BachChoralHarmony,V1,5665.0,0.4401,0.0325,5.15,0.0189,0.9815,4.0348,0.0075,8.0,0.0,,,8.0,8.0,MLP,0.4306502002470692,0.4379844390600056,0.3995556734067925,0.1686460617725925,0.4144254635091183,0.2257406937710138,0.1583054492695537,0.4379844390600056,0.4332082626111087,0.4251023442080652,0.4040629322051648,0.4168799341407361
BachChoralHarmony,V1,5665.0,0.4401,0.0325,5.15,0.0189,0.9815,4.0348,0.0075,8.0,0.0,,,8.0,8.0,TabNet,0.4152954182072456,0.4119121745250189,0.3691727987757183,0.1671223667947184,0.39425939069564,0.2210761852234118,0.153829641337407,0.4119121745250189,0.4064350237870278,0.406365448258344,0.3811720474282117,0.3925603096876167
BachChoralHarmony,V1,5665.0,0.4018,0.0348,4.5385,0.0177,0.9815,4.036,0.0037,8.0,0.0,,,8.0,8.0,MLP,0.4380056569853744,0.4407461036370974,0.4066138338301904,0.182010469714712,0.4169230345712681,0.2158938222325555,0.1712915995644558,0.4407461036370974,0.436406642155183,0.4366951160579932,0.4199254705931333,0.4363624773304709
BachChoralHarmony,V1,5665.0,0.4018,0.0348,4.5385,0.0177,0.9815,4.036,0.0037,8.0,0.0,,,8.0,8.0,TabNet,0.4244272061722474,0.4135490445159376,0.3779683796138713,0.178698701268373,0.3998588144308977,0.2156636097711397,0.1708572778483524,0.4135490445159376,0.411048896641501,0.4079033995429048,0.3945936991342218,0.4039883057625062
BachChoralHarmony,V1,5665.0,0.3569,0.0393,5.72,0.0165,0.9812,4.0289,0.0025,8.0,0.0,,,8.0,8.0,MLP,0.4433422657019307,0.4502754740889896,0.4259208270003559,0.1781619530378659,0.4270040148970761,0.2195436586257602,0.1709714514401199,0.4502754740889896,0.4447007329000201,0.4412563766245096,0.4191499611304473,0.4412128099773819
BachChoralHarmony,V1,5665.0,0.3569,0.0393,5.72,0.0165,0.9812,4.0289,0.0025,8.0,0.0,,,8.0,8.0,TabNet,0.4223770287971667,0.4231346512461231,0.3969804871821148,0.1694209039144879,0.3995687702930088,0.2151149902305274,0.1734858860670255,0.4231346512461231,0.417090513163977,0.4141195583459819,0.3996506305454786,0.4159538849776868
BachChoralHarmony,V1,5665.0,0.2951,0.0368,5.25,0.015,0.9816,4.0384,0.0045,8.0,0.0,,,8.0,8.0,MLP,0.4488314005347539,0.4532206413370318,0.4369032364509448,0.1885708763379487,0.4407430211373709,0.2075749179324662,0.188324440530848,0.4532206413370318,0.4496772911379939,0.4438492559052459,0.4328372685695446,0.4397535159385573
BachChoralHarmony,V1,5665.0,0.2951,0.0368,5.25,0.015,0.9816,4.0384,0.0045,8.0,0.0,,,8.0,8.0,TabNet,0.4343777810122535,0.4341759476172837,0.4104379012674112,0.1874281082414598,0.4248443273778487,0.205837077388356,0.1877464883437495,0.4341759476172837,0.4295291983067802,0.4169183375448742,0.4081399912032183,0.4166511009043877
