name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665.0,0.4888,0.0646,1.0,204.0,54.0625,49.0,37.1985,0.905,0.8048,25.0,51.0,0.0694,0.0694,0.0419,0.0419,0.0558,0.0558,4.8701,0.0027,MLP,0.4977256203533198,0.5000512465925959,0.5000406712555017,0.4985334458377716,0.4990463151736194,0.4995490617537714,0.0408205541904929,0.042045371798837,0.5000512465925959,0.4999903647013283,0.499903405503084,0.5003273851769638,0.4990949189565746,0.5002945562485976,0.5002023859448113,0.4985928122306729,0.4965633764909588,0.5001269813566096
BachChoralHarmony,V2,5665.0,0.4888,0.0646,1.0,204.0,54.0625,49.0,37.1985,0.905,0.8048,25.0,51.0,0.0694,0.0694,0.0419,0.0419,0.0558,0.0558,4.8701,0.0027,TabNet,0.4759513588458469,0.4741655741142178,0.4762353839592086,0.4746511376928714,0.4750439461628059,0.4749115246737708,0.0422263119643943,0.0414171086120119,0.4740086744214827,0.4748590018470301,0.4772958027633605,0.474184156737815,0.4738514072648216,0.475486802336441,0.4754976289461964,0.4783063807321367,0.4768862612896036,0.4775137940775401
BachChoralHarmony,V2,5665.0,0.4434,0.0599,1.0,207.0,53.889,49.0,36.9815,0.8962,0.778,25.0,51.0,0.0757,0.0757,0.0521,0.0521,0.0693,0.0693,4.8726,0.0026,MLP,0.4998239784381159,0.4978431465332661,0.4992611144678396,0.4994630699535783,0.5009862201761384,0.4991496634253378,0.0402848374801377,0.040407397632988,0.4978431465332661,0.4979802796775047,0.4980086674294098,0.498534597906312,0.497284939687439,0.4984998154172075,0.4995478989506658,0.4983718609046927,0.4986035194924367,0.4982029398580009
BachChoralHarmony,V2,5665.0,0.4434,0.0599,1.0,207.0,53.889,49.0,36.9815,0.8962,0.778,25.0,51.0,0.0757,0.0757,0.0521,0.0521,0.0693,0.0693,4.8726,0.0026,TabNet,0.4758394905306773,0.476051341675013,0.4749202550272877,0.4775814712983294,0.4759881342472909,0.4750994484730786,0.0420774860569989,0.0404298523183009,0.4760205416595927,0.4746485504622065,0.4743661981524846,0.4752661691591627,0.475300946988897,0.4767154674051868,0.4747900825372712,0.4737708308538636,0.4756718400907586,0.4769538702324432
BachChoralHarmony,V2,5665.0,0.3931,0.0558,1.0,206.0,53.9904,48.0,37.5391,0.907,0.7217,25.0,51.0,0.1006,0.1006,0.0684,0.0684,0.0912,0.0912,4.8822,0.0026,MLP,0.4998517177069578,0.5009792014990802,0.5008324178692282,0.498435674812941,0.501133522852571,0.5009839230136491,0.041977518966271,0.0407086676582696,0.5009792014990802,0.499487593413763,0.5000329977578386,0.5005781329917824,0.5021483033441227,0.5011187079184826,0.501209152691507,0.4981477062023356,0.4980273950379778,0.5010265132476128
BachChoralHarmony,V2,5665.0,0.3931,0.0558,1.0,206.0,53.9904,48.0,37.5391,0.907,0.7217,25.0,51.0,0.1006,0.1006,0.0684,0.0684,0.0912,0.0912,4.8822,0.0026,TabNet,0.476757369391264,0.4740100979180928,0.4743953630209139,0.4750091239600505,0.4740160174042532,0.4725060581309832,0.0426936512370095,0.0442875802541947,0.4740463899120596,0.4746977967009668,0.4741289006390708,0.4750051548317238,0.4730081343095093,0.475730051841166,0.4740620994123395,0.4777622636295137,0.4798289162584245,0.4743684119217356
BachChoralHarmony,V2,5665.0,0.352,0.0518,1.0,206.0,53.4762,48.0,36.8562,0.8837,0.6633,25.0,50.0,0.0578,0.0578,0.0381,0.0381,0.0509,0.0509,4.8696,0.0026,MLP,0.4992110440193055,0.4995057008569827,0.4997279691270018,0.5022254294247784,0.5002836002686297,0.500139589881811,0.0421573963839543,0.0430534605036226,0.4995057008569827,0.4995082547721589,0.5000786844041071,0.5009457207191621,0.5009396261884762,0.5004957204843818,0.5011364545475305,0.4982845776668864,0.4977453917477928,0.5005920434066397
BachChoralHarmony,V2,5665.0,0.352,0.0518,1.0,206.0,53.4762,48.0,36.8562,0.8837,0.6633,25.0,50.0,0.0578,0.0578,0.0381,0.0381,0.0509,0.0509,4.8696,0.0026,TabNet,0.4787911794198435,0.4731073958339733,0.4754886367135731,0.4727655684680395,0.4774088081013833,0.4794761246979331,0.0426717443823818,0.0436606491066898,0.4731377123250611,0.4751082443977672,0.477423990418315,0.4773417256251795,0.477432949417255,0.4753311267848936,0.4747863091574545,0.4788607117041584,0.4791077487477008,0.4777647704869212
BachChoralHarmony,V2,5665.0,0.2913,0.0486,1.0,207.0,53.4379,48.0,36.8457,0.8954,0.7529,25.0,50.0,0.0711,0.0711,0.0447,0.0447,0.0597,0.0597,4.8723,0.0025,MLP,0.5012467960834012,0.5026130099339606,0.5036010292440822,0.5000155413126421,0.5015384741411897,0.502451991755115,0.0412499181901701,0.0414295071400119,0.5026130099339606,0.5023780864617,0.5021484153934093,0.5018015886180424,0.5018698962522297,0.5020317062472957,0.5019948992901963,0.4996557531721226,0.4967488134923691,0.5016658458317537
BachChoralHarmony,V2,5665.0,0.2913,0.0486,1.0,207.0,53.4379,48.0,36.8457,0.8954,0.7529,25.0,50.0,0.0711,0.0711,0.0447,0.0447,0.0597,0.0597,4.8723,0.0025,TabNet,0.4771660650267141,0.4763795879532908,0.476399361974227,0.4787168906038681,0.4752712495091403,0.4768722483931676,0.0431186053068007,0.043632610626613,0.4765117336854277,0.4780603652115154,0.4761703972309009,0.4766532234518315,0.4756593746901326,0.4750210205098458,0.4774436047208462,0.4788824803536223,0.4821230231643967,0.4751683702749529
BachChoralHarmony,V2,5665.0,0.2374,0.0451,1.0,207.0,53.5169,48.5,37.0471,0.9099,0.8016,25.5,51.0,0.0815,0.0815,0.0608,0.0608,0.0809,0.0809,4.8754,0.0025,MLP,0.4990048459788083,0.5010902465265651,0.5010541806367019,0.4989966352021885,0.5002787116329408,0.501407451968253,0.0430166709270017,0.0434815989976423,0.5010902465265651,0.5008511527603123,0.5018886807817803,0.5013995037816689,0.5013580195740681,0.5005066974940754,0.5015952533397099,0.5002722393592973,0.4984824876171099,0.5014135703085785
BachChoralHarmony,V2,5665.0,0.2374,0.0451,1.0,207.0,53.5169,48.5,37.0471,0.9099,0.8016,25.5,51.0,0.0815,0.0815,0.0608,0.0608,0.0809,0.0809,4.8754,0.0025,TabNet,0.4751709030553767,0.4751061832075148,0.4774193424230306,0.4768177350864154,0.4793325823308754,0.4781112764631866,0.0445670530864522,0.0450062355726807,0.474903774009965,0.4753188271924119,0.4768727707263001,0.4778005726851956,0.4783623556689068,0.4753175451158548,0.4768920501501483,0.4788060196480387,0.4800666044072689,0.4805599705825368
BachChoralHarmony,V2,5665.0,0.2088,0.0437,1.0,206.0,53.0134,47.0,37.1101,0.9379,0.8417,25.0,50.0,0.0691,0.0691,0.0454,0.0454,0.0604,0.0604,4.8711,0.0025,MLP,0.4988098090156341,0.499855053294976,0.5002958153362369,0.4996304905316219,0.4995952745962612,0.4988114820750904,0.0422123238524311,0.0421577893946177,0.499855053294976,0.4988700330286866,0.4989186480193683,0.4994707580080496,0.4990954547545247,0.4994816899434301,0.4988601815936551,0.4972136282977311,0.4989653522966378,0.4993407421226296
BachChoralHarmony,V2,5665.0,0.2088,0.0437,1.0,206.0,53.0134,47.0,37.1101,0.9379,0.8417,25.0,50.0,0.0691,0.0691,0.0454,0.0454,0.0604,0.0604,4.8711,0.0025,TabNet,0.4735491766394371,0.4763814118582722,0.4759730558873992,0.4734068194438962,0.4776078957657986,0.4774405771232167,0.0411352304121234,0.0429425541333483,0.4767588543865801,0.4764181161000174,0.4776601571259207,0.4759521951979926,0.4742276453008214,0.4771757320838429,0.4770379374127461,0.4758463346640094,0.4772793674217825,0.4761465774059459
