name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665.0,0.4967,0.0659,1.0,207.0,53.7692,48.0,37.3969,0.932,0.8638,25.0,50.0,0.0575,0.0575,0.0399,0.0399,0.0533,0.0533,4.8714,0.0025,MLP,0.4993825028914849,0.4957523413569286,0.4969483572906701,0.4994989809335047,0.4981827803724769,0.498643137153638,0.0418408349842202,0.0473427315069415,0.4957523413569286,0.4966865286634663,0.4986253114050675,0.5005851435632086,0.4969032400784247,0.4982363807176122,0.4986946143491814,0.4980660415430776,0.4979505221541908,0.4978240167244771
BachChoralHarmony,V2,5665.0,0.4967,0.0659,1.0,207.0,53.7692,48.0,37.3969,0.932,0.8638,25.0,50.0,0.0575,0.0575,0.0399,0.0399,0.0533,0.0533,4.8714,0.0025,TabNet,0.4764984870873876,0.4765619843218133,0.4771977558752292,0.4729797893867573,0.4774756055492269,0.4759437769727758,0.041939857623453,0.0447656288443715,0.4767838523120315,0.4767245625270629,0.4756031677630633,0.474463104231331,0.4764213970222002,0.4761763384797572,0.4750927881381764,0.4772736437924381,0.4762819649489971,0.4769459893743911
BachChoralHarmony,V2,5665.0,0.4429,0.0608,1.0,204.0,53.5808,49.0,36.9459,0.9247,0.853,25.0,50.0,0.0659,0.0659,0.0419,0.0419,0.0559,0.0559,4.8639,0.0026,MLP,0.4988527747934005,0.5000213976403676,0.4989233307563364,0.4975835965030691,0.4988292140043903,0.4989507430302722,0.0425838324754593,0.0430320399730189,0.5000213976403676,0.4992774415724537,0.4984691484867071,0.4983164801499241,0.4992385080930815,0.4979982440533223,0.4982550223730662,0.4984191322327577,0.4969157186247127,0.5002132862690098
BachChoralHarmony,V2,5665.0,0.4429,0.0608,1.0,204.0,53.5808,49.0,36.9459,0.9247,0.853,25.0,50.0,0.0659,0.0659,0.0419,0.0419,0.0559,0.0559,4.8639,0.0026,TabNet,0.4745749889462243,0.4765135962153175,0.4757230733032415,0.475024417859994,0.4764850395774695,0.4729870415589027,0.0444681634661744,0.0458461356870718,0.475628926296639,0.4752645413016862,0.4753578140705207,0.475150081199877,0.4780281369061428,0.4762782251186315,0.4765333509923573,0.4768004953449429,0.4759611216266278,0.4744249565585432
BachChoralHarmony,V2,5665.0,0.3945,0.0548,1.0,206.0,54.1569,49.0,37.2187,0.8663,0.6588,25.0,51.0,0.0604,0.0604,0.0395,0.0395,0.0527,0.0527,4.8794,0.0027,MLP,0.4992071321784929,0.4996745535230544,0.4996932794470657,0.4970982200487603,0.4963189860303179,0.4981096687502931,0.0403265844698229,0.0411296943432705,0.4996745535230544,0.500618351857582,0.4988197330256523,0.4968357601222493,0.4983458962574072,0.4997552647589958,0.4986022518183406,0.4989567984660576,0.4982156505302749,0.498060740272619
BachChoralHarmony,V2,5665.0,0.3945,0.0548,1.0,206.0,54.1569,49.0,37.2187,0.8663,0.6588,25.0,51.0,0.0604,0.0604,0.0395,0.0395,0.0527,0.0527,4.8794,0.0027,TabNet,0.4755673087011771,0.4745615962166336,0.4740017187764113,0.4760792295730933,0.4762598960784986,0.4766541662879999,0.0386635809844846,0.0410116979384409,0.4746077645420083,0.4757597079148692,0.4765523242474401,0.4781001571977022,0.4758191103639079,0.4754734736475113,0.4780481527324351,0.4777513420243184,0.4762434325251406,0.4766133913325613
BachChoralHarmony,V2,5665.0,0.353,0.0532,1.0,207.0,53.0396,47.0,37.0648,0.9346,0.9061,25.0,51.0,0.0644,0.0644,0.0465,0.0465,0.0618,0.0618,4.8678,0.0025,MLP,0.4975031523671891,0.4985046149023489,0.499011444256034,0.4965160164051486,0.4996066625518821,0.501796022680335,0.0399244687774986,0.039257104267282,0.4985046149023489,0.4991919757582957,0.5013418719425309,0.5021992814416594,0.5017990724751065,0.5012467634699646,0.5026420477977035,0.5004711298091631,0.4975367233918198,0.5023919892870268
BachChoralHarmony,V2,5665.0,0.353,0.0532,1.0,207.0,53.0396,47.0,37.0648,0.9346,0.9061,25.0,51.0,0.0644,0.0644,0.0465,0.0465,0.0618,0.0618,4.8678,0.0025,TabNet,0.4736540820338709,0.4769519363659062,0.4784628612363442,0.4737352905362808,0.4773112208107051,0.476448756917682,0.0421907235329283,0.0435913111251221,0.47683708441906,0.47564007578262,0.4783036022549791,0.4785429280408488,0.4774945186926083,0.47474869843217,0.4776477855126164,0.4795141700645065,0.4803405217787759,0.4780408385608643
BachChoralHarmony,V2,5665.0,0.3029,0.0486,1.0,205.0,53.0565,47.0,37.0419,0.8768,0.6121,25.0,53.0,0.0863,0.0863,0.0594,0.0594,0.079,0.079,4.8723,0.0026,MLP,0.4978941524021806,0.5017623139934015,0.5025786203524422,0.5002263116371491,0.5021885275001313,0.5027164038526839,0.0423441754598433,0.0437308098544268,0.5017623139934015,0.5009893434386659,0.5023066070407788,0.5022938310348894,0.5019788381685,0.5028018824750826,0.5017443406194864,0.4986339343175456,0.4991333535450946,0.5036931074841888
BachChoralHarmony,V2,5665.0,0.3029,0.0486,1.0,205.0,53.0565,47.0,37.0419,0.8768,0.6121,25.0,53.0,0.0863,0.0863,0.0594,0.0594,0.079,0.079,4.8723,0.0026,TabNet,0.4750855173747124,0.476634205516992,0.4756800823484289,0.4716584089883638,0.4752974391414677,0.476227038797947,0.0438572182723891,0.0432731933969557,0.4772964203644922,0.4770484490072177,0.4747830255107891,0.4753476260431808,0.4754769691687945,0.4734537479548303,0.4760145308271006,0.4766213006489561,0.4777796224259215,0.4756709468833322
